"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
1.3 200 "EXP" 0.1 6 11727 "LIN" FALSE ""
1.5 40 "EXP" 0.1 36 11728 "LIN" FALSE ""
0.9 20 "LIN" 0.2 8 11729 "LIN" FALSE ""
0.1 200 "LIN" 0.1 79 11730 "LIN" FALSE ""
2 20 "LIN" 0.2 91 11731 "LIN" FALSE ""
1.3 200 "LIN" 0 60 11732 "LIN" FALSE ""
0.5 60 "EXP" 0 31 11733 "LIN" FALSE ""
1.5 40 "LIN" 0 63 11734 "EXP" FALSE ""
0.9 200 "LIN" 0.2 38 11735 "LIN" FALSE ""
0.1 20 "LIN" 0 29 11736 "LIN" FALSE ""
2.5 200 "EXP" 0 43 11737 "EXP" FALSE ""
1.3 100 "EXP" 0 96 11738 "EXP" FALSE ""
0.5 80 "EXP" 0.2 44 11739 "LIN" FALSE ""
0.1 100 "EXP" 0 96 11740 "EXP" FALSE ""
1.3 80 "EXP" 0.2 87 11741 "EXP" FALSE ""
0.1 200 "EXP" 0 12 11742 "EXP" FALSE ""
1.3 60 "EXP" 0.2 80 11743 "LIN" FALSE ""
0.1 100 "EXP" 0.2 58 11744 "EXP" FALSE ""
0.9 60 "LIN" 0.2 64 11745 "EXP" FALSE ""
2 40 "LIN" 0.1 78 11746 "LIN" FALSE ""
2 80 "LIN" 0 61 11747 "LIN" FALSE ""
0.9 20 "LIN" 0.1 24 11748 "LIN" FALSE ""
0.1 100 "EXP" 0.2 38 11749 "LIN" FALSE ""
2.5 60 "LIN" 0.2 17 11750 "EXP" FALSE ""
2 80 "EXP" 0.2 97 11751 "EXP" FALSE ""
0.1 100 "LIN" 0.1 76 11752 "LIN" FALSE ""
1.5 20 "LIN" 0.2 27 11753 "LIN" FALSE ""
1.5 100 "LIN" 0.1 39 11754 "EXP" FALSE ""
0.9 40 "LIN" 0.2 68 11755 "LIN" FALSE ""
1.3 100 "EXP" 0 29 11756 "LIN" FALSE ""
0.9 100 "LIN" 0 87 11757 "LIN" FALSE ""
2 40 "LIN" 0.1 52 11758 "EXP" FALSE ""
2 40 "EXP" 0.1 55 11759 "EXP" FALSE ""
2 40 "LIN" 0 49 11760 "EXP" FALSE ""
0.1 60 "EXP" 0.2 47 11761 "EXP" FALSE ""
2 40 "LIN" 0 21 11762 "LIN" FALSE ""
2.5 20 "EXP" 0.1 46 11763 "LIN" FALSE ""
0.1 100 "LIN" 0.1 83 11764 "LIN" FALSE ""
0.5 20 "LIN" 0.1 61 11765 "LIN" FALSE ""
2.5 80 "EXP" 0 2 11766 "EXP" FALSE ""
0.9 60 "LIN" 0.1 100 11767 "LIN" FALSE ""
0.9 40 "EXP" 0.2 69 11768 "EXP" FALSE ""
1.3 20 "EXP" 0.1 66 11769 "LIN" FALSE ""
2 100 "EXP" 0.2 31 11770 "EXP" FALSE ""
2.5 80 "LIN" 0.2 76 11771 "LIN" FALSE ""
2.5 100 "EXP" 0 77 11772 "EXP" FALSE ""
1.3 40 "LIN" 0.2 66 11773 "LIN" FALSE ""
0.5 100 "EXP" 0.2 17 11774 "EXP" FALSE ""
1.5 20 "LIN" 0 77 11775 "LIN" FALSE ""
0.5 40 "LIN" 0.1 63 11776 "LIN" FALSE ""
0.9 60 "EXP" 0 77 11777 "EXP" FALSE ""
2.5 60 "EXP" 0.1 72 11778 "EXP" FALSE ""
1.5 100 "LIN" 0.2 76 11779 "LIN" FALSE ""
0.1 200 "EXP" 0.1 52 11780 "EXP" FALSE ""
2.5 80 "LIN" 0 31 11781 "LIN" FALSE ""
0.5 40 "EXP" 0.1 70 11782 "LIN" FALSE ""
1.3 40 "LIN" 0 4 11783 "LIN" FALSE ""
1.5 80 "EXP" 0.1 54 11784 "EXP" FALSE ""
0.9 80 "LIN" 0.1 50 11785 "LIN" FALSE ""
0.9 40 "LIN" 0.2 81 11786 "LIN" FALSE ""
2 40 "LIN" 0.1 62 11787 "LIN" FALSE ""
0.1 40 "LIN" 0 36 11788 "LIN" FALSE ""
2 20 "EXP" 0.1 79 11789 "LIN" FALSE ""
1.5 200 "EXP" 0.2 36 11790 "EXP" FALSE ""
0.5 60 "EXP" 0 26 11791 "EXP" FALSE ""
0.9 20 "EXP" 0.2 37 11792 "LIN" FALSE ""
1.3 40 "LIN" 0 70 11793 "LIN" FALSE ""
2.5 60 "EXP" 0.1 91 11794 "EXP" FALSE ""
1.3 200 "EXP" 0.2 34 11795 "EXP" FALSE ""
0.9 80 "EXP" 0.2 55 11796 "EXP" FALSE ""
0.1 60 "LIN" 0 29 11797 "LIN" FALSE ""
2 60 "EXP" 0.2 1 11798 "LIN" FALSE ""
0.9 40 "LIN" 0 28 11799 "LIN" FALSE ""
0.5 20 "EXP" 0 64 11800 "LIN" FALSE ""
2.5 60 "LIN" 0.2 18 11801 "EXP" FALSE ""
2 100 "LIN" 0 21 11802 "LIN" FALSE ""
1.3 60 "LIN" 0.1 69 11803 "LIN" FALSE ""
0.9 60 "EXP" 0.2 68 11804 "EXP" FALSE ""
2 200 "EXP" 0 72 11805 "EXP" FALSE ""
2 100 "EXP" 0.1 20 11806 "LIN" FALSE ""
0.5 20 "EXP" 0.1 93 11807 "LIN" FALSE ""
2 80 "LIN" 0.2 89 11808 "LIN" FALSE ""
1.5 20 "EXP" 0.1 24 11809 "LIN" FALSE ""
0.1 100 "LIN" 0.2 77 11810 "LIN" FALSE ""
0.1 60 "EXP" 0.1 100 11811 "EXP" FALSE ""
2.5 100 "LIN" 0.2 8 11812 "LIN" FALSE ""
1.5 80 "LIN" 0.2 88 11813 "LIN" FALSE ""
0.5 80 "EXP" 0.1 48 11814 "EXP" FALSE ""
0.1 200 "LIN" 0.1 67 11815 "LIN" FALSE ""
1.3 200 "LIN" 0 48 11816 "LIN" FALSE ""
2.5 20 "EXP" 0.1 32 11817 "LIN" FALSE ""
0.9 80 "EXP" 0.2 27 11818 "EXP" FALSE ""
1.5 100 "EXP" 0 97 11819 "LIN" FALSE ""
2 80 "LIN" 0 1 11820 "LIN" FALSE ""
0.1 20 "LIN" 0.2 73 11821 "EXP" FALSE ""
0.5 20 "EXP" 0.2 29 11822 "EXP" FALSE ""
1.3 40 "LIN" 0 80 11823 "LIN" FALSE ""
0.9 60 "LIN" 0.1 90 11824 "LIN" FALSE ""
2 200 "EXP" 0.2 26 11825 "EXP" FALSE ""
0.9 200 "EXP" 0.2 14 11826 "EXP" FALSE ""
1.5 200 "LIN" 0.2 69 11827 "LIN" FALSE ""
0.1 40 "LIN" 0.2 46 11828 "LIN" FALSE ""
1.3 20 "LIN" 0.1 40 11829 "EXP" FALSE ""
2 20 "LIN" 0 30 11830 "LIN" FALSE ""
2.5 20 "LIN" 0 81 11831 "LIN" FALSE ""
2 80 "LIN" 0 75 11832 "LIN" FALSE ""
2.5 80 "LIN" 0 26 11833 "LIN" FALSE ""
0.9 100 "EXP" 0.1 41 11834 "EXP" FALSE ""
2 40 "EXP" 0 22 11835 "LIN" FALSE ""
0.5 200 "EXP" 0.1 50 11836 "LIN" FALSE ""
1.3 40 "EXP" 0.2 16 11837 "LIN" FALSE ""
0.9 60 "LIN" 0 71 11838 "LIN" FALSE ""
0.9 80 "LIN" 0.1 64 11839 "LIN" FALSE ""
2 60 "EXP" 0.2 88 11840 "EXP" FALSE ""
2 100 "LIN" 0.1 98 11841 "LIN" FALSE ""
0.5 40 "LIN" 0.1 17 11842 "LIN" FALSE ""
2 100 "LIN" 0.1 67 11843 "EXP" FALSE ""
1.5 200 "EXP" 0 27 11844 "EXP" FALSE ""
1.5 20 "EXP" 0.1 86 11845 "LIN" FALSE ""
1.5 20 "LIN" 0 10 11846 "EXP" FALSE ""
1.5 80 "LIN" 0 58 11847 "LIN" FALSE ""
0.1 60 "LIN" 0 7 11848 "LIN" FALSE ""
0.1 60 "EXP" 0.1 40 11849 "EXP" FALSE ""
0.5 100 "EXP" 0.1 51 11850 "EXP" FALSE ""
2 60 "LIN" 0.2 27 11851 "LIN" FALSE ""
1.5 20 "EXP" 0.1 99 11852 "LIN" FALSE ""
0.9 80 "LIN" 0.1 98 11853 "LIN" FALSE ""
1.3 60 "LIN" 0.2 22 11854 "LIN" FALSE ""
0.9 200 "LIN" 0.1 60 11855 "LIN" FALSE ""
1.5 200 "LIN" 0 100 11856 "LIN" FALSE ""
2 40 "EXP" 0.1 75 11857 "LIN" FALSE ""
2.5 200 "LIN" 0.2 87 11858 "LIN" FALSE ""
0.1 20 "EXP" 0.2 25 11859 "EXP" FALSE ""
1.5 40 "EXP" 0.1 44 11860 "EXP" FALSE ""
1.3 100 "LIN" 0.1 17 11861 "LIN" FALSE ""
0.1 20 "EXP" 0 60 11862 "EXP" FALSE ""
1.5 20 "EXP" 0 33 11863 "LIN" FALSE ""
0.5 40 "EXP" 0 98 11864 "EXP" FALSE ""
0.9 20 "LIN" 0.2 82 11865 "LIN" FALSE ""
0.9 200 "LIN" 0.1 53 11866 "LIN" FALSE ""
2 200 "LIN" 0 65 11867 "LIN" FALSE ""
1.5 200 "LIN" 0.1 50 11868 "LIN" FALSE ""
2 200 "LIN" 0 54 11869 "EXP" FALSE ""
0.5 80 "LIN" 0.2 93 11870 "LIN" FALSE ""
0.5 20 "LIN" 0 43 11871 "LIN" FALSE ""
1.3 100 "LIN" 0.2 90 11872 "LIN" FALSE ""
2 200 "LIN" 0.2 95 11873 "LIN" FALSE ""
1.3 20 "EXP" 0 76 11874 "EXP" FALSE ""
2.5 100 "EXP" 0 42 11875 "EXP" FALSE ""
1.5 60 "LIN" 0.1 69 11876 "EXP" FALSE ""
1.5 20 "EXP" 0.2 17 11877 "LIN" FALSE ""
1.5 200 "LIN" 0.2 56 11878 "LIN" FALSE ""
0.5 100 "LIN" 0.1 1 11879 "LIN" FALSE ""
0.1 60 "EXP" 0.1 1 11880 "EXP" FALSE ""
1.5 100 "LIN" 0 61 11881 "LIN" FALSE ""
0.5 20 "EXP" 0.2 69 11882 "LIN" FALSE ""
1.5 80 "LIN" 0.2 23 11883 "EXP" FALSE ""
0.9 20 "LIN" 0.2 94 11884 "LIN" FALSE ""
2 60 "LIN" 0 49 11885 "LIN" FALSE ""
0.9 100 "EXP" 0.1 95 11886 "EXP" FALSE ""
2.5 80 "LIN" 0.2 3 11887 "EXP" FALSE ""
0.5 80 "EXP" 0.1 63 11888 "EXP" FALSE ""
0.5 100 "LIN" 0.1 3 11889 "EXP" FALSE ""
1.3 20 "LIN" 0 55 11890 "LIN" FALSE ""
0.1 40 "EXP" 0 9 11891 "EXP" FALSE ""
2 80 "LIN" 0.1 98 11892 "EXP" FALSE ""
2.5 60 "LIN" 0.1 31 11893 "LIN" FALSE ""
0.1 20 "EXP" 0 30 11894 "LIN" FALSE ""
0.1 200 "LIN" 0 2 11895 "LIN" FALSE ""
0.1 60 "EXP" 0 69 11896 "EXP" FALSE ""
2 100 "LIN" 0.1 50 11897 "LIN" FALSE ""
1.5 80 "EXP" 0.1 10 11898 "EXP" FALSE ""
0.9 20 "EXP" 0.1 80 11899 "LIN" FALSE ""
1.3 80 "EXP" 0 97 11900 "EXP" FALSE ""
2 60 "EXP" 0.1 99 11901 "LIN" FALSE ""
0.5 20 "EXP" 0 20 11902 "EXP" FALSE ""
0.1 60 "LIN" 0.1 75 11903 "LIN" FALSE ""
0.9 20 "EXP" 0.2 47 11904 "LIN" FALSE ""
0.1 100 "EXP" 0 66 11905 "LIN" FALSE ""
1.3 40 "EXP" 0.1 56 11906 "LIN" FALSE ""
0.9 100 "EXP" 0.2 34 11907 "EXP" FALSE ""
0.9 60 "EXP" 0.1 51 11908 "EXP" FALSE ""
1.5 100 "EXP" 0.2 93 11909 "EXP" FALSE ""
1.5 20 "LIN" 0.1 79 11910 "LIN" FALSE ""
0.1 40 "LIN" 0.1 77 11911 "LIN" FALSE ""
1.5 80 "LIN" 0.1 4 11912 "LIN" FALSE ""
1.5 20 "LIN" 0.1 73 11913 "LIN" FALSE ""
1.5 20 "EXP" 0 37 11914 "LIN" FALSE ""
1.3 20 "LIN" 0 9 11915 "EXP" FALSE ""
2.5 100 "EXP" 0.1 96 11916 "LIN" FALSE ""
1.3 20 "LIN" 0.1 82 11917 "LIN" FALSE ""
0.1 60 "LIN" 0.2 28 11918 "LIN" FALSE ""
0.1 100 "LIN" 0 57 11919 "LIN" FALSE ""
1.3 200 "LIN" 0 43 11920 "LIN" FALSE ""
0.5 40 "LIN" 0 2 11921 "LIN" FALSE ""
2 80 "LIN" 0.1 15 11922 "LIN" FALSE ""
2 20 "LIN" 0.2 49 11923 "EXP" FALSE ""
2 60 "LIN" 0.1 29 11924 "EXP" FALSE ""
1.3 40 "EXP" 0 42 11925 "EXP" FALSE ""
0.5 20 "LIN" 0.2 91 11926 "LIN" FALSE ""
0.9 200 "LIN" 0.2 73 11927 "LIN" FALSE ""
2 60 "LIN" 0.1 9 11928 "LIN" FALSE ""
2.5 40 "EXP" 0 55 11929 "LIN" FALSE ""
1.3 40 "EXP" 0.2 54 11930 "EXP" FALSE ""
0.5 60 "LIN" 0.1 44 11931 "LIN" FALSE ""
0.1 20 "LIN" 0.1 30 11932 "LIN" FALSE ""
1.3 20 "EXP" 0.1 31 11933 "EXP" FALSE ""
1.5 60 "LIN" 0 96 11934 "EXP" FALSE ""
2 200 "LIN" 0.1 38 11935 "LIN" FALSE ""
1.5 40 "EXP" 0 3 11936 "EXP" FALSE ""
0.9 20 "EXP" 0.1 15 11937 "EXP" FALSE ""
1.3 60 "LIN" 0.1 87 11938 "LIN" FALSE ""
0.9 20 "LIN" 0.2 9 11939 "LIN" FALSE ""
0.5 100 "EXP" 0.1 35 11940 "LIN" FALSE ""
0.9 40 "LIN" 0 97 11941 "LIN" FALSE ""
1.3 100 "EXP" 0.2 52 11942 "EXP" FALSE ""
1.5 80 "LIN" 0.1 60 11943 "EXP" FALSE ""
2.5 80 "EXP" 0.2 12 11944 "EXP" FALSE ""
0.9 20 "LIN" 0.1 62 11945 "EXP" FALSE ""
2 200 "LIN" 0.1 13 11946 "LIN" FALSE ""
0.9 60 "EXP" 0.2 57 11947 "EXP" FALSE ""
0.9 100 "EXP" 0 62 11948 "EXP" FALSE ""
1.3 40 "LIN" 0.1 57 11949 "LIN" FALSE ""
2.5 20 "LIN" 0.1 59 11950 "LIN" FALSE ""
0.9 200 "LIN" 0.1 63 11951 "LIN" FALSE ""
1.5 40 "EXP" 0.2 1 11952 "LIN" FALSE ""
0.5 20 "EXP" 0.2 1 11953 "LIN" FALSE ""
0.5 20 "EXP" 0 80 11954 "LIN" FALSE ""
2 60 "EXP" 0 23 11955 "LIN" FALSE ""
2 60 "LIN" 0 40 11956 "LIN" FALSE ""
0.9 200 "LIN" 0.1 90 11957 "LIN" FALSE ""
1.3 200 "LIN" 0.2 36 11958 "EXP" FALSE ""
1.5 60 "EXP" 0 24 11959 "LIN" FALSE ""
0.1 80 "EXP" 0.1 18 11960 "EXP" FALSE ""
0.5 40 "LIN" 0.1 6 11961 "EXP" FALSE ""
2 20 "EXP" 0 88 11962 "LIN" FALSE ""
0.5 60 "LIN" 0.1 6 11963 "LIN" FALSE ""
2.5 60 "EXP" 0.2 85 11964 "LIN" FALSE ""
0.1 60 "EXP" 0.2 41 11965 "EXP" FALSE ""
0.9 200 "LIN" 0.2 22 11966 "LIN" FALSE ""
0.9 60 "LIN" 0.2 81 11967 "LIN" FALSE ""
2 20 "LIN" 0.1 73 11968 "EXP" FALSE ""
1.5 100 "LIN" 0.2 48 11969 "LIN" FALSE ""
2.5 20 "EXP" 0 92 11970 "LIN" FALSE ""
1.3 60 "LIN" 0 29 11971 "EXP" FALSE ""
0.9 200 "EXP" 0.1 66 11972 "LIN" FALSE ""
1.3 200 "EXP" 0.1 11 11973 "LIN" FALSE ""
2.5 60 "LIN" 0.1 42 11974 "LIN" FALSE ""
1.5 80 "EXP" 0.2 14 11975 "LIN" FALSE ""
0.9 60 "EXP" 0.1 52 11976 "EXP" FALSE ""
0.1 100 "LIN" 0.2 47 11977 "LIN" FALSE ""
2.5 20 "EXP" 0 6 11978 "LIN" FALSE ""
2 60 "EXP" 0 81 11979 "LIN" FALSE ""
1.5 100 "LIN" 0 84 11980 "LIN" FALSE ""
0.5 40 "EXP" 0.2 35 11981 "LIN" FALSE ""
1.5 80 "LIN" 0.2 27 11982 "LIN" FALSE ""
1.3 100 "LIN" 0.1 26 11983 "LIN" FALSE ""
2.5 20 "LIN" 0 89 11984 "LIN" FALSE ""
0.1 80 "LIN" 0.1 1 11985 "LIN" FALSE ""
1.3 40 "LIN" 0.2 12 11986 "LIN" FALSE ""
1.3 20 "LIN" 0.2 11 11987 "LIN" FALSE ""
1.5 40 "EXP" 0.2 30 11988 "EXP" FALSE ""
0.1 60 "EXP" 0.1 25 11989 "EXP" FALSE ""
1.5 60 "LIN" 0.2 9 11990 "LIN" FALSE ""
1.3 20 "EXP" 0.2 73 11991 "LIN" FALSE ""
2.5 40 "LIN" 0.1 57 11992 "LIN" FALSE ""
0.1 40 "EXP" 0.1 82 11993 "LIN" FALSE ""
0.9 80 "LIN" 0 74 11994 "LIN" FALSE ""
1.5 40 "EXP" 0 77 11995 "LIN" FALSE ""
2.5 60 "EXP" 0.2 65 11996 "EXP" FALSE ""
1.3 200 "LIN" 0.1 33 11997 "LIN" FALSE ""
2 20 "LIN" 0 95 11998 "EXP" FALSE ""
1.3 60 "EXP" 0.1 8 11999 "EXP" FALSE ""
0.1 20 "LIN" 0.2 63 12000 "LIN" FALSE ""
2 40 "LIN" 0 78 12001 "EXP" FALSE ""
2 200 "LIN" 0 26 12002 "EXP" FALSE ""
2.5 20 "LIN" 0.2 41 12003 "LIN" FALSE ""
2 60 "EXP" 0 63 12004 "EXP" FALSE ""
1.3 60 "EXP" 0 90 12005 "EXP" FALSE ""
0.5 60 "EXP" 0 75 12006 "EXP" FALSE ""
1.3 20 "EXP" 0.1 99 12007 "LIN" FALSE ""
0.5 60 "EXP" 0 22 12008 "EXP" FALSE ""
1.3 80 "EXP" 0 58 12009 "EXP" FALSE ""
2 20 "EXP" 0 56 12010 "EXP" FALSE ""
0.1 60 "LIN" 0 42 12011 "LIN" FALSE ""
2.5 20 "EXP" 0.1 56 12012 "LIN" FALSE ""
1.3 20 "LIN" 0 18 12013 "LIN" FALSE ""
1.5 80 "EXP" 0 61 12014 "LIN" FALSE ""
2 100 "EXP" 0.2 52 12015 "LIN" FALSE ""
2 40 "LIN" 0 13 12016 "LIN" FALSE ""
0.1 200 "EXP" 0.2 9 12017 "EXP" FALSE ""
2.5 60 "EXP" 0.2 15 12018 "EXP" FALSE ""
1.5 40 "LIN" 0.1 31 12019 "LIN" FALSE ""
2.5 20 "LIN" 0.1 53 12020 "LIN" FALSE ""
0.1 20 "LIN" 0 40 12021 "LIN" FALSE ""
0.9 80 "EXP" 0.2 43 12022 "EXP" FALSE ""
0.1 40 "LIN" 0 87 12023 "LIN" FALSE ""
0.9 20 "LIN" 0.1 52 12024 "EXP" FALSE ""
0.9 40 "LIN" 0.1 98 12025 "LIN" FALSE ""
1.5 60 "LIN" 0.1 20 12026 "LIN" FALSE ""
1.5 200 "EXP" 0.2 46 12027 "EXP" FALSE ""
2 200 "EXP" 0.2 8 12028 "EXP" FALSE ""
2.5 40 "LIN" 0 47 12029 "LIN" FALSE ""
2 80 "EXP" 0.2 37 12030 "LIN" FALSE ""
1.5 40 "EXP" 0 63 12031 "LIN" FALSE ""
0.5 200 "LIN" 0.2 21 12032 "EXP" FALSE ""
1.5 20 "EXP" 0.2 22 12033 "LIN" FALSE ""
2.5 80 "EXP" 0.1 84 12034 "EXP" FALSE ""
1.5 200 "EXP" 0 85 12035 "EXP" FALSE ""
0.5 60 "EXP" 0.1 81 12036 "LIN" FALSE ""
2.5 60 "LIN" 0 8 12037 "EXP" FALSE ""
2 20 "EXP" 0.1 98 12038 "EXP" FALSE ""
0.1 40 "LIN" 0 56 12039 "LIN" FALSE ""
0.1 80 "LIN" 0.1 21 12040 "LIN" FALSE ""
0.5 80 "EXP" 0.1 35 12041 "EXP" FALSE ""
2 20 "EXP" 0.2 31 12042 "LIN" FALSE ""
0.9 100 "LIN" 0.1 92 12043 "LIN" FALSE ""
1.3 60 "LIN" 0 24 12044 "LIN" FALSE ""
0.9 100 "EXP" 0 3 12045 "EXP" FALSE ""
1.3 200 "EXP" 0.1 14 12046 "EXP" FALSE ""
2.5 40 "LIN" 0 87 12047 "EXP" FALSE ""
1.5 40 "LIN" 0 60 12048 "LIN" FALSE ""
0.1 40 "EXP" 0 51 12049 "EXP" FALSE ""
0.9 60 "EXP" 0.1 14 12050 "EXP" FALSE ""
0.1 20 "EXP" 0 8 12051 "LIN" FALSE ""
0.9 40 "EXP" 0.1 88 12052 "EXP" FALSE ""
0.1 200 "LIN" 0.2 53 12053 "LIN" FALSE ""
2 40 "LIN" 0 98 12054 "LIN" FALSE ""
0.1 80 "EXP" 0.1 92 12055 "EXP" FALSE ""
2.5 100 "LIN" 0.1 96 12056 "LIN" FALSE ""
0.9 60 "EXP" 0.1 57 12057 "EXP" FALSE ""
2 80 "EXP" 0.1 2 12058 "EXP" FALSE ""
0.5 60 "LIN" 0.1 12 12059 "EXP" FALSE ""
2 80 "LIN" 0.2 68 12060 "LIN" FALSE ""
2 100 "LIN" 0.1 31 12061 "LIN" FALSE ""
0.1 60 "EXP" 0.1 73 12062 "EXP" FALSE ""
1.3 200 "EXP" 0.2 3 12063 "LIN" FALSE ""
2.5 80 "EXP" 0.2 88 12064 "LIN" FALSE ""
1.5 40 "LIN" 0.2 1 12065 "LIN" FALSE ""
2.5 200 "EXP" 0.1 53 12066 "EXP" FALSE ""
0.5 100 "LIN" 0.1 30 12067 "LIN" FALSE ""
0.5 80 "LIN" 0 44 12068 "LIN" FALSE ""
2.5 20 "LIN" 0.1 45 12069 "LIN" FALSE ""
2.5 200 "EXP" 0.2 60 12070 "EXP" FALSE ""
0.9 80 "LIN" 0 5 12071 "LIN" FALSE ""
2.5 20 "EXP" 0 27 12072 "EXP" FALSE ""
0.5 20 "EXP" 0.1 2 12073 "LIN" FALSE ""
1.5 60 "LIN" 0.2 44 12074 "LIN" FALSE ""
0.9 100 "EXP" 0 33 12075 "LIN" FALSE ""
2.5 80 "EXP" 0 73 12076 "LIN" FALSE ""
0.9 80 "LIN" 0.2 66 12077 "LIN" FALSE ""
2 200 "EXP" 0.1 14 12078 "EXP" FALSE ""
0.9 80 "EXP" 0 19 12079 "EXP" FALSE ""
1.5 80 "EXP" 0.2 55 12080 "LIN" FALSE ""
2.5 80 "EXP" 0.2 55 12081 "EXP" FALSE ""
1.5 100 "LIN" 0 96 12082 "LIN" FALSE ""
0.5 200 "EXP" 0 62 12083 "EXP" FALSE ""
0.9 80 "EXP" 0 97 12084 "EXP" FALSE ""
0.5 80 "LIN" 0 52 12085 "LIN" FALSE ""
0.5 60 "LIN" 0 87 12086 "LIN" FALSE ""
0.9 100 "EXP" 0.2 36 12087 "LIN" FALSE ""
0.5 40 "EXP" 0 16 12088 "LIN" FALSE ""
1.5 80 "EXP" 0 70 12089 "LIN" FALSE ""
1.5 200 "EXP" 0 45 12090 "EXP" FALSE ""
0.5 80 "LIN" 0.1 100 12091 "LIN" FALSE ""
0.9 40 "EXP" 0 68 12092 "LIN" FALSE ""
0.1 200 "EXP" 0 18 12093 "EXP" FALSE ""
1.3 60 "EXP" 0.1 76 12094 "LIN" FALSE ""
1.5 80 "EXP" 0 92 12095 "LIN" FALSE ""
2 200 "LIN" 0 25 12096 "LIN" FALSE ""
0.1 60 "EXP" 0.2 44 12097 "EXP" FALSE ""
2 80 "EXP" 0.1 11 12098 "EXP" FALSE ""
2 40 "LIN" 0.1 98 12099 "LIN" FALSE ""
1.5 60 "LIN" 0.1 55 12100 "LIN" FALSE ""
0.9 60 "LIN" 0 50 12101 "EXP" FALSE ""
2.5 40 "EXP" 0.2 4 12102 "LIN" FALSE ""
1.3 100 "EXP" 0.2 23 12103 "EXP" FALSE ""
0.5 60 "LIN" 0.1 31 12104 "LIN" FALSE ""
0.1 200 "EXP" 0.1 64 12105 "EXP" FALSE ""
1.5 40 "EXP" 0 86 12106 "EXP" FALSE ""
2 80 "EXP" 0.1 49 12107 "EXP" FALSE ""
0.9 80 "EXP" 0.1 90 12108 "EXP" FALSE ""
2 200 "EXP" 0.2 59 12109 "EXP" FALSE ""
0.1 20 "EXP" 0.2 64 12110 "LIN" FALSE ""
1.5 80 "EXP" 0.2 100 12111 "EXP" FALSE ""
0.5 40 "LIN" 0.1 99 12112 "LIN" FALSE ""
0.9 20 "EXP" 0.1 52 12113 "LIN" FALSE ""
0.1 80 "LIN" 0 75 12114 "LIN" FALSE ""
0.9 40 "EXP" 0.1 50 12115 "EXP" FALSE ""
1.5 20 "EXP" 0.1 85 12116 "LIN" FALSE ""
1.5 20 "EXP" 0 73 12117 "EXP" FALSE ""
2 100 "LIN" 0 17 12118 "LIN" FALSE ""
0.5 20 "LIN" 0.1 79 12119 "LIN" FALSE ""
2.5 60 "LIN" 0 16 12120 "LIN" FALSE ""
2.5 200 "LIN" 0 60 12121 "LIN" FALSE ""
0.9 60 "EXP" 0 78 12122 "LIN" FALSE ""
2.5 40 "EXP" 0 45 12123 "LIN" FALSE ""
0.1 40 "LIN" 0.2 48 12124 "LIN" FALSE ""
2 100 "LIN" 0.2 61 12125 "LIN" FALSE ""
1.5 200 "LIN" 0 10 12126 "EXP" FALSE ""
1.3 40 "EXP" 0.2 81 12127 "EXP" FALSE ""
2 40 "EXP" 0.1 29 12128 "LIN" FALSE ""
2 80 "LIN" 0.1 21 12129 "EXP" FALSE ""
0.5 40 "EXP" 0.1 21 12130 "LIN" FALSE ""
1.5 100 "LIN" 0 77 12131 "LIN" FALSE ""
0.1 60 "LIN" 0.2 72 12132 "LIN" FALSE ""
0.1 60 "LIN" 0.2 47 12133 "LIN" FALSE ""
2.5 200 "EXP" 0 9 12134 "EXP" FALSE ""
1.3 40 "LIN" 0.1 41 12135 "LIN" FALSE ""
1.5 80 "EXP" 0.2 29 12136 "EXP" FALSE ""
2 200 "LIN" 0.1 65 12137 "EXP" FALSE ""
0.9 200 "LIN" 0 1 12138 "LIN" FALSE ""
0.5 200 "LIN" 0.2 5 12139 "LIN" FALSE ""
0.9 40 "EXP" 0.1 92 12140 "LIN" FALSE ""
0.1 20 "EXP" 0 29 12141 "EXP" FALSE ""
0.1 60 "LIN" 0 88 12142 "LIN" FALSE ""
2.5 80 "EXP" 0.2 24 12143 "LIN" FALSE ""
2.5 60 "EXP" 0.2 88 12144 "EXP" FALSE ""
1.3 80 "EXP" 0.2 53 12145 "EXP" FALSE ""
0.1 200 "EXP" 0.2 39 12146 "EXP" FALSE ""
1.5 80 "LIN" 0 56 12147 "LIN" FALSE ""
1.5 80 "EXP" 0.1 81 12148 "EXP" FALSE ""
0.5 20 "LIN" 0.1 28 12149 "LIN" FALSE ""
0.1 100 "EXP" 0.1 92 12150 "EXP" FALSE ""
2.5 40 "EXP" 0.1 52 12151 "LIN" FALSE ""
2 100 "EXP" 0 38 12152 "LIN" FALSE ""
2.5 40 "EXP" 0.2 34 12153 "LIN" FALSE ""
1.3 20 "EXP" 0 84 12154 "LIN" FALSE ""
2.5 60 "EXP" 0 48 12155 "EXP" FALSE ""
0.1 60 "LIN" 0.1 31 12156 "LIN" FALSE ""
0.9 80 "EXP" 0 23 12157 "EXP" FALSE ""
0.1 200 "EXP" 0.2 24 12158 "EXP" FALSE ""
1.5 80 "EXP" 0 59 12159 "EXP" FALSE ""
1.3 60 "LIN" 0.2 60 12160 "LIN" FALSE ""
2.5 40 "EXP" 0.2 86 12161 "LIN" FALSE ""
2.5 100 "EXP" 0 9 12162 "LIN" FALSE ""
