"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
1.5 40 "EXP" 0 41 6602 "EXP" FALSE ""
0.9 40 "LIN" 0 10 6603 "LIN" FALSE ""
0.5 20 "LIN" 0.2 3 6604 "LIN" FALSE ""
0.1 20 "EXP" 0.2 88 6605 "EXP" FALSE ""
1.3 100 "EXP" 0.2 39 6606 "EXP" FALSE ""
0.5 60 "EXP" 0 99 6607 "EXP" FALSE ""
0.1 200 "EXP" 0.1 17 6608 "EXP" FALSE ""
2 200 "EXP" 0.2 63 6609 "EXP" FALSE ""
0.9 80 "LIN" 0.1 81 6610 "LIN" FALSE ""
0.5 20 "EXP" 0.2 36 6611 "LIN" FALSE ""
1.5 20 "EXP" 0 12 6612 "LIN" FALSE ""
0.9 60 "EXP" 0.1 34 6613 "EXP" FALSE ""
2.5 40 "EXP" 0.2 7 6614 "EXP" FALSE ""
0.5 100 "EXP" 0.2 27 6615 "EXP" FALSE ""
0.9 200 "EXP" 0.1 14 6616 "EXP" FALSE ""
0.9 20 "LIN" 0.2 98 6617 "EXP" FALSE ""
0.9 20 "LIN" 0.2 93 6618 "LIN" FALSE ""
2 40 "EXP" 0.2 12 6619 "EXP" FALSE ""
1.5 100 "LIN" 0.1 86 6620 "LIN" FALSE ""
2.5 100 "LIN" 0.1 64 6621 "EXP" FALSE ""
1.5 100 "EXP" 0 60 6622 "EXP" FALSE ""
0.1 100 "EXP" 0 95 6623 "EXP" FALSE ""
2 20 "LIN" 0 80 6624 "LIN" FALSE ""
0.9 60 "EXP" 0.2 100 6625 "EXP" FALSE ""
1.3 200 "EXP" 0.2 27 6626 "EXP" FALSE ""
0.5 200 "EXP" 0.1 68 6627 "EXP" FALSE ""
1.5 200 "EXP" 0 67 6628 "EXP" FALSE ""
2.5 20 "LIN" 0.2 62 6629 "LIN" FALSE ""
0.9 200 "LIN" 0.1 21 6630 "LIN" FALSE ""
1.3 100 "EXP" 0 17 6631 "LIN" FALSE ""
0.9 20 "LIN" 0 43 6632 "LIN" FALSE ""
2.5 80 "EXP" 0 96 6633 "LIN" FALSE ""
1.3 200 "LIN" 0.2 77 6634 "LIN" FALSE ""
0.9 40 "EXP" 0.1 88 6635 "LIN" FALSE ""
1.3 60 "EXP" 0 75 6636 "LIN" FALSE ""
0.9 60 "LIN" 0.1 85 6637 "LIN" FALSE ""
0.5 40 "LIN" 0.1 73 6638 "LIN" FALSE ""
1.5 60 "EXP" 0.2 67 6639 "EXP" FALSE ""
0.1 80 "LIN" 0.2 15 6640 "LIN" FALSE ""
0.9 100 "EXP" 0 16 6641 "EXP" FALSE ""
0.9 80 "EXP" 0.1 60 6642 "LIN" FALSE ""
0.5 60 "EXP" 0.2 37 6643 "EXP" FALSE ""
2 80 "EXP" 0.1 34 6644 "LIN" FALSE ""
0.9 200 "LIN" 0.1 66 6645 "LIN" FALSE ""
1.5 80 "LIN" 0.2 95 6646 "LIN" FALSE ""
0.9 40 "EXP" 0.2 82 6647 "EXP" FALSE ""
0.5 20 "EXP" 0.2 31 6648 "EXP" FALSE ""
1.3 100 "EXP" 0.1 28 6649 "LIN" FALSE ""
1.3 200 "LIN" 0 8 6650 "LIN" FALSE ""
0.9 200 "EXP" 0.2 16 6651 "LIN" FALSE ""
2.5 60 "EXP" 0.1 10 6652 "EXP" FALSE ""
0.5 100 "LIN" 0 2 6653 "LIN" FALSE ""
0.1 200 "EXP" 0 34 6654 "EXP" FALSE ""
0.9 60 "LIN" 0 19 6655 "LIN" FALSE ""
2.5 60 "LIN" 0.2 30 6656 "LIN" FALSE ""
0.1 200 "LIN" 0.1 4 6657 "LIN" FALSE ""
0.1 200 "EXP" 0.1 98 6658 "EXP" FALSE ""
0.1 20 "EXP" 0 58 6659 "LIN" FALSE ""
2.5 80 "EXP" 0.2 27 6660 "LIN" FALSE ""
2 200 "LIN" 0.1 6 6661 "LIN" FALSE ""
2 200 "EXP" 0 21 6662 "EXP" FALSE ""
2.5 40 "EXP" 0 38 6663 "LIN" FALSE ""
2 60 "EXP" 0.1 78 6664 "LIN" FALSE ""
2.5 40 "LIN" 0 24 6665 "LIN" FALSE ""
2 80 "LIN" 0.2 68 6666 "LIN" FALSE ""
2.5 200 "LIN" 0 74 6667 "LIN" FALSE ""
0.1 60 "EXP" 0.1 60 6668 "EXP" FALSE ""
2 40 "LIN" 0.2 54 6669 "LIN" FALSE ""
2.5 100 "EXP" 0 100 6670 "EXP" FALSE ""
1.5 100 "LIN" 0.2 55 6671 "LIN" FALSE ""
1.3 100 "LIN" 0.2 42 6672 "LIN" FALSE ""
0.9 60 "EXP" 0.1 49 6673 "EXP" FALSE ""
0.9 200 "EXP" 0.2 85 6674 "EXP" FALSE ""
0.5 60 "EXP" 0.2 2 6675 "EXP" FALSE ""
0.5 200 "EXP" 0.1 96 6676 "EXP" FALSE ""
0.5 20 "EXP" 0.1 69 6677 "EXP" FALSE ""
1.5 40 "LIN" 0.1 87 6678 "LIN" FALSE ""
1.5 40 "LIN" 0 78 6679 "LIN" FALSE ""
2.5 60 "EXP" 0.2 59 6680 "LIN" FALSE ""
2.5 60 "LIN" 0.1 41 6681 "LIN" FALSE ""
1.5 60 "LIN" 0.1 45 6682 "LIN" FALSE ""
0.1 100 "EXP" 0.2 70 6683 "EXP" FALSE ""
0.9 40 "EXP" 0.1 86 6684 "LIN" FALSE ""
0.9 40 "LIN" 0 65 6685 "LIN" FALSE ""
1.3 100 "EXP" 0.2 21 6686 "EXP" FALSE ""
0.1 40 "LIN" 0.2 6 6687 "LIN" FALSE ""
1.5 40 "EXP" 0 80 6688 "EXP" FALSE ""
0.1 20 "LIN" 0.2 4 6689 "LIN" FALSE ""
0.9 80 "LIN" 0 48 6690 "LIN" FALSE ""
1.5 20 "EXP" 0.1 50 6691 "LIN" FALSE ""
0.5 100 "EXP" 0.2 99 6692 "EXP" FALSE ""
2.5 200 "LIN" 0.2 59 6693 "LIN" FALSE ""
1.3 80 "EXP" 0 26 6694 "LIN" FALSE ""
0.1 80 "EXP" 0 29 6695 "EXP" FALSE ""
2.5 20 "LIN" 0.1 37 6696 "LIN" FALSE ""
0.9 100 "EXP" 0.2 86 6697 "EXP" FALSE ""
1.5 200 "EXP" 0.2 49 6698 "LIN" FALSE ""
1.5 100 "EXP" 0.1 47 6699 "EXP" FALSE ""
1.3 20 "EXP" 0.1 55 6700 "EXP" FALSE ""
1.5 100 "EXP" 0.2 57 6701 "LIN" FALSE ""
0.5 80 "LIN" 0.2 37 6702 "LIN" FALSE ""
2.5 80 "LIN" 0 50 6703 "LIN" FALSE ""
0.9 100 "EXP" 0.1 66 6704 "EXP" FALSE ""
0.9 100 "EXP" 0.1 57 6705 "LIN" FALSE ""
1.5 100 "EXP" 0.1 8 6706 "EXP" FALSE ""
2 60 "EXP" 0 64 6707 "EXP" FALSE ""
2.5 100 "EXP" 0 56 6708 "LIN" FALSE ""
0.1 60 "EXP" 0.1 68 6709 "EXP" FALSE ""
1.3 200 "EXP" 0.1 39 6710 "EXP" FALSE ""
0.5 60 "EXP" 0.1 42 6711 "EXP" FALSE ""
0.5 20 "EXP" 0.2 15 6712 "EXP" FALSE ""
1.3 20 "LIN" 0.1 30 6713 "LIN" FALSE ""
2.5 200 "EXP" 0.1 74 6714 "EXP" FALSE ""
0.9 20 "EXP" 0.2 63 6715 "LIN" FALSE ""
0.9 60 "LIN" 0 83 6716 "LIN" FALSE ""
0.9 20 "LIN" 0.1 29 6717 "LIN" FALSE ""
2 200 "EXP" 0.1 5 6718 "EXP" FALSE ""
0.1 20 "LIN" 0.2 18 6719 "LIN" FALSE ""
0.9 20 "LIN" 0 41 6720 "LIN" FALSE ""
0.5 20 "LIN" 0 85 6721 "LIN" FALSE ""
1.3 60 "LIN" 0.2 92 6722 "LIN" FALSE ""
2 200 "LIN" 0.2 10 6723 "LIN" FALSE ""
2 40 "EXP" 0 21 6724 "LIN" FALSE ""
0.5 40 "LIN" 0 96 6725 "LIN" FALSE ""
0.9 80 "EXP" 0.1 6 6726 "LIN" FALSE ""
0.9 40 "EXP" 0.1 18 6727 "LIN" FALSE ""
2 200 "EXP" 0 4 6728 "EXP" FALSE ""
0.5 40 "LIN" 0.2 15 6729 "LIN" FALSE ""
2.5 100 "EXP" 0 46 6730 "EXP" FALSE ""
0.5 60 "LIN" 0.2 97 6731 "LIN" FALSE ""
1.5 60 "LIN" 0.2 66 6732 "LIN" FALSE ""
0.1 80 "EXP" 0 52 6733 "EXP" FALSE ""
2 40 "EXP" 0.1 95 6734 "LIN" FALSE ""
0.5 100 "LIN" 0.2 26 6735 "LIN" FALSE ""
0.9 200 "EXP" 0 58 6736 "EXP" FALSE ""
0.1 60 "LIN" 0.1 20 6737 "LIN" FALSE ""
0.5 60 "LIN" 0.2 82 6738 "LIN" FALSE ""
2.5 40 "EXP" 0.2 94 6739 "EXP" FALSE ""
1.3 40 "LIN" 0.1 36 6740 "EXP" FALSE ""
0.9 80 "LIN" 0.1 37 6741 "LIN" FALSE ""
2.5 20 "LIN" 0.1 87 6742 "LIN" FALSE ""
2 80 "EXP" 0 52 6743 "EXP" FALSE ""
2 40 "LIN" 0 53 6744 "EXP" FALSE ""
2 80 "LIN" 0 33 6745 "LIN" FALSE ""
0.9 100 "EXP" 0.1 67 6746 "EXP" FALSE ""
2 100 "EXP" 0 87 6747 "LIN" FALSE ""
1.5 100 "LIN" 0 67 6748 "EXP" FALSE ""
0.5 60 "EXP" 0.1 56 6749 "EXP" FALSE ""
2.5 20 "LIN" 0.1 51 6750 "LIN" FALSE ""
2.5 80 "LIN" 0.1 80 6751 "LIN" FALSE ""
0.9 200 "LIN" 0.1 34 6752 "LIN" FALSE ""
2.5 40 "EXP" 0 70 6753 "LIN" FALSE ""
2.5 100 "EXP" 0.1 34 6754 "LIN" FALSE ""
1.5 200 "LIN" 0.2 76 6755 "LIN" FALSE ""
0.5 60 "LIN" 0.1 70 6756 "LIN" FALSE ""
1.3 200 "EXP" 0 57 6757 "EXP" FALSE ""
2.5 200 "LIN" 0.1 86 6758 "LIN" FALSE ""
2 40 "EXP" 0.1 22 6759 "LIN" FALSE ""
0.5 80 "EXP" 0.2 89 6760 "EXP" FALSE ""
0.5 80 "EXP" 0.1 57 6761 "EXP" FALSE ""
2.5 200 "LIN" 0.2 12 6762 "LIN" FALSE ""
2.5 60 "EXP" 0.2 19 6763 "EXP" FALSE ""
0.5 100 "LIN" 0.1 38 6764 "LIN" FALSE ""
0.5 80 "EXP" 0.2 33 6765 "EXP" FALSE ""
0.5 200 "EXP" 0.2 45 6766 "EXP" FALSE ""
0.9 60 "EXP" 0.1 53 6767 "EXP" FALSE ""
0.1 200 "EXP" 0 64 6768 "EXP" FALSE ""
1.3 100 "EXP" 0 14 6769 "LIN" FALSE ""
0.9 20 "LIN" 0.1 10 6770 "EXP" FALSE ""
0.9 100 "EXP" 0.1 94 6771 "EXP" FALSE ""
2 200 "EXP" 0.2 70 6772 "LIN" FALSE ""
0.5 60 "EXP" 0.2 64 6773 "EXP" FALSE ""
0.9 20 "EXP" 0 46 6774 "EXP" FALSE ""
2 40 "EXP" 0.2 59 6775 "EXP" FALSE ""
2 200 "LIN" 0 64 6776 "LIN" FALSE ""
0.9 80 "EXP" 0.2 66 6777 "EXP" FALSE ""
1.3 60 "EXP" 0.2 37 6778 "EXP" FALSE ""
0.9 100 "EXP" 0.1 45 6779 "EXP" FALSE ""
1.3 200 "EXP" 0.2 66 6780 "EXP" FALSE ""
2 40 "LIN" 0 46 6781 "LIN" FALSE ""
0.5 60 "EXP" 0 25 6782 "EXP" FALSE ""
2.5 60 "LIN" 0.1 37 6783 "LIN" FALSE ""
0.9 200 "LIN" 0 40 6784 "EXP" FALSE ""
1.5 100 "LIN" 0 14 6785 "LIN" FALSE ""
0.9 200 "LIN" 0.1 9 6786 "LIN" FALSE ""
0.9 20 "LIN" 0 49 6787 "LIN" FALSE ""
2 60 "LIN" 0.1 3 6788 "LIN" FALSE ""
0.9 20 "LIN" 0.2 15 6789 "LIN" FALSE ""
0.5 100 "EXP" 0.2 4 6790 "EXP" FALSE ""
0.9 80 "EXP" 0 34 6791 "EXP" FALSE ""
0.9 40 "EXP" 0 99 6792 "EXP" FALSE ""
0.9 60 "LIN" 0 64 6793 "LIN" FALSE ""
2 20 "EXP" 0.2 22 6794 "EXP" FALSE ""
0.5 80 "LIN" 0.2 6 6795 "LIN" FALSE ""
0.5 60 "LIN" 0.2 80 6796 "EXP" FALSE ""
1.3 80 "EXP" 0.1 82 6797 "EXP" FALSE ""
0.9 40 "EXP" 0.1 60 6798 "EXP" FALSE ""
0.1 200 "LIN" 0.1 37 6799 "LIN" FALSE ""
1.3 20 "EXP" 0.1 47 6800 "LIN" FALSE ""
0.9 80 "LIN" 0.2 41 6801 "LIN" FALSE ""
1.3 60 "LIN" 0.1 79 6802 "LIN" FALSE ""
0.5 100 "LIN" 0.2 80 6803 "LIN" FALSE ""
2 60 "LIN" 0 10 6804 "LIN" FALSE ""
1.3 20 "LIN" 0 76 6805 "EXP" FALSE ""
2 20 "LIN" 0.2 24 6806 "EXP" FALSE ""
1.3 200 "EXP" 0.2 78 6807 "EXP" FALSE ""
0.9 80 "LIN" 0.1 11 6808 "LIN" FALSE ""
0.5 20 "LIN" 0.1 12 6809 "LIN" FALSE ""
2.5 80 "LIN" 0.1 32 6810 "LIN" FALSE ""
0.1 40 "EXP" 0.2 4 6811 "EXP" FALSE ""
1.5 80 "EXP" 0.2 29 6812 "EXP" FALSE ""
1.5 100 "EXP" 0 82 6813 "EXP" FALSE ""
1.5 200 "EXP" 0 79 6814 "EXP" FALSE ""
0.5 40 "EXP" 0.1 32 6815 "LIN" FALSE ""
2 60 "EXP" 0.1 87 6816 "LIN" FALSE ""
1.3 80 "LIN" 0 78 6817 "LIN" FALSE ""
0.5 20 "LIN" 0.1 46 6818 "LIN" FALSE ""
1.3 60 "LIN" 0.2 30 6819 "LIN" FALSE ""
2.5 60 "EXP" 0.1 3 6820 "LIN" FALSE ""
1.3 20 "LIN" 0.2 86 6821 "LIN" FALSE ""
2.5 80 "LIN" 0.1 6 6822 "LIN" FALSE ""
0.1 60 "LIN" 0.2 37 6823 "LIN" FALSE ""
1.3 40 "LIN" 0 76 6824 "EXP" FALSE ""
2.5 80 "LIN" 0 45 6825 "EXP" FALSE ""
1.3 40 "EXP" 0 54 6826 "LIN" FALSE ""
0.1 100 "EXP" 0.2 15 6827 "EXP" FALSE ""
1.5 100 "LIN" 0.2 92 6828 "LIN" FALSE ""
0.1 80 "LIN" 0.1 41 6829 "LIN" FALSE ""
0.9 60 "EXP" 0.2 70 6830 "EXP" FALSE ""
2 200 "EXP" 0 24 6831 "EXP" FALSE ""
1.5 40 "EXP" 0.1 4 6832 "EXP" FALSE ""
0.5 100 "EXP" 0 99 6833 "EXP" FALSE ""
2.5 100 "LIN" 0.1 5 6834 "LIN" FALSE ""
0.5 20 "LIN" 0.1 65 6835 "LIN" FALSE ""
1.5 40 "LIN" 0 39 6836 "LIN" FALSE ""
0.9 80 "LIN" 0 58 6837 "LIN" FALSE ""
0.5 200 "EXP" 0.2 90 6838 "EXP" FALSE ""
2 60 "EXP" 0 85 6839 "EXP" FALSE ""
2.5 20 "EXP" 0.1 34 6840 "LIN" FALSE ""
0.1 20 "EXP" 0.1 99 6841 "EXP" FALSE ""
2 40 "EXP" 0.2 24 6842 "LIN" FALSE ""
2.5 100 "EXP" 0.2 95 6843 "LIN" FALSE ""
2.5 60 "LIN" 0 79 6844 "LIN" FALSE ""
0.9 200 "EXP" 0.1 5 6845 "EXP" FALSE ""
0.1 100 "EXP" 0.2 36 6846 "EXP" FALSE ""
0.1 80 "EXP" 0.2 51 6847 "EXP" FALSE ""
0.1 80 "LIN" 0.2 61 6848 "LIN" FALSE ""
1.3 20 "LIN" 0.2 65 6849 "LIN" FALSE ""
0.1 40 "EXP" 0 5 6850 "EXP" FALSE ""
2.5 100 "EXP" 0.1 7 6851 "LIN" FALSE ""
1.5 100 "LIN" 0 20 6852 "LIN" FALSE ""
1.3 80 "EXP" 0.2 49 6853 "LIN" FALSE ""
2 20 "EXP" 0.2 79 6854 "LIN" FALSE ""
0.9 20 "EXP" 0.1 54 6855 "LIN" FALSE ""
2 80 "EXP" 0 72 6856 "EXP" FALSE ""
2 100 "EXP" 0.1 31 6857 "EXP" FALSE ""
0.9 60 "LIN" 0.2 51 6858 "LIN" FALSE ""
1.5 80 "LIN" 0 56 6859 "LIN" FALSE ""
2.5 200 "LIN" 0 9 6860 "EXP" FALSE ""
0.1 40 "LIN" 0.1 57 6861 "LIN" FALSE ""
1.5 100 "LIN" 0 29 6862 "LIN" FALSE ""
2 60 "EXP" 0.2 6 6863 "EXP" FALSE ""
1.5 20 "LIN" 0 81 6864 "EXP" FALSE ""
0.5 20 "EXP" 0.2 37 6865 "LIN" FALSE ""
2 100 "LIN" 0.1 74 6866 "LIN" FALSE ""
1.3 200 "EXP" 0 10 6867 "LIN" FALSE ""
2 40 "EXP" 0.1 26 6868 "LIN" FALSE ""
1.5 40 "LIN" 0 81 6869 "EXP" FALSE ""
0.9 20 "EXP" 0.1 72 6870 "EXP" FALSE ""
0.1 100 "EXP" 0.1 30 6871 "EXP" FALSE ""
2 80 "EXP" 0.1 86 6872 "EXP" FALSE ""
2.5 80 "EXP" 0.1 25 6873 "LIN" FALSE ""
0.5 60 "LIN" 0 34 6874 "LIN" FALSE ""
0.1 200 "EXP" 0 70 6875 "EXP" FALSE ""
1.5 40 "EXP" 0.2 3 6876 "LIN" FALSE ""
2.5 20 "EXP" 0.2 47 6877 "LIN" FALSE ""
1.3 60 "LIN" 0.2 67 6878 "LIN" FALSE ""
2.5 100 "EXP" 0.1 37 6879 "EXP" FALSE ""
0.5 20 "EXP" 0 26 6880 "LIN" FALSE ""
1.5 100 "EXP" 0.1 53 6881 "EXP" FALSE ""
0.9 60 "LIN" 0 8 6882 "LIN" FALSE ""
0.9 40 "LIN" 0.2 57 6883 "EXP" FALSE ""
1.3 200 "EXP" 0 30 6884 "LIN" FALSE ""
2.5 40 "EXP" 0.2 30 6885 "LIN" FALSE ""
0.5 60 "LIN" 0.1 31 6886 "LIN" FALSE ""
2.5 200 "LIN" 0 46 6887 "EXP" FALSE ""
0.9 20 "LIN" 0.1 75 6888 "LIN" FALSE ""
1.5 20 "LIN" 0.1 11 6889 "LIN" FALSE ""
2 20 "EXP" 0.1 57 6890 "LIN" FALSE ""
1.3 80 "LIN" 0.2 19 6891 "LIN" FALSE ""
2.5 100 "EXP" 0 94 6892 "LIN" FALSE ""
0.5 40 "LIN" 0 10 6893 "LIN" FALSE ""
1.3 60 "EXP" 0 83 6894 "EXP" FALSE ""
1.3 60 "LIN" 0.2 10 6895 "LIN" FALSE ""
0.1 100 "LIN" 0.1 78 6896 "LIN" FALSE ""
0.1 200 "LIN" 0 35 6897 "LIN" FALSE ""
1.5 20 "EXP" 0.2 3 6898 "LIN" FALSE ""
2 80 "EXP" 0.2 62 6899 "LIN" FALSE ""
0.5 40 "LIN" 0.2 10 6900 "LIN" FALSE ""
2 40 "EXP" 0.2 50 6901 "LIN" FALSE ""
1.3 40 "LIN" 0.1 41 6902 "LIN" FALSE ""
0.9 100 "LIN" 0.1 45 6903 "LIN" FALSE ""
0.5 80 "LIN" 0 85 6904 "LIN" FALSE ""
2.5 20 "EXP" 0 69 6905 "EXP" FALSE ""
1.3 20 "LIN" 0 46 6906 "LIN" FALSE ""
0.9 20 "LIN" 0.2 43 6907 "EXP" FALSE ""
0.1 40 "LIN" 0 94 6908 "LIN" FALSE ""
1.3 20 "EXP" 0 16 6909 "LIN" FALSE ""
2 80 "EXP" 0.2 54 6910 "LIN" FALSE ""
0.9 20 "EXP" 0 75 6911 "LIN" FALSE ""
0.1 40 "EXP" 0.1 24 6912 "LIN" FALSE ""
1.5 80 "LIN" 0 10 6913 "EXP" FALSE ""
0.9 200 "EXP" 0.2 88 6914 "EXP" FALSE ""
0.1 200 "EXP" 0.2 35 6915 "EXP" FALSE ""
1.3 20 "EXP" 0.1 22 6916 "EXP" FALSE ""
2 60 "EXP" 0.1 22 6917 "EXP" FALSE ""
2 100 "EXP" 0.2 52 6918 "LIN" FALSE ""
0.1 200 "EXP" 0.1 62 6919 "EXP" FALSE ""
0.1 100 "LIN" 0 69 6920 "LIN" FALSE ""
1.3 20 "EXP" 0 90 6921 "EXP" FALSE ""
0.1 20 "LIN" 0 82 6922 "LIN" FALSE ""
1.3 100 "EXP" 0.1 42 6923 "EXP" FALSE ""
2.5 40 "EXP" 0 79 6924 "EXP" FALSE ""
0.5 40 "LIN" 0 54 6925 "LIN" FALSE ""
0.1 200 "EXP" 0.1 42 6926 "EXP" FALSE ""
2 80 "EXP" 0 27 6927 "EXP" FALSE ""
0.9 20 "EXP" 0.1 52 6928 "EXP" FALSE ""
2 60 "LIN" 0 90 6929 "LIN" FALSE ""
2 40 "EXP" 0.1 44 6930 "EXP" FALSE ""
1.3 60 "EXP" 0.2 63 6931 "LIN" FALSE ""
0.9 40 "LIN" 0.2 12 6932 "LIN" FALSE ""
1.3 40 "EXP" 0.2 55 6933 "LIN" FALSE ""
2 200 "EXP" 0 95 6934 "EXP" FALSE ""
2.5 40 "EXP" 0.2 27 6935 "EXP" FALSE ""
0.9 100 "LIN" 0.2 20 6936 "EXP" FALSE ""
1.5 40 "EXP" 0.2 70 6937 "EXP" FALSE ""
0.9 100 "EXP" 0.2 97 6938 "EXP" FALSE ""
0.1 200 "EXP" 0 42 6939 "EXP" FALSE ""
2 60 "LIN" 0.2 45 6940 "EXP" FALSE ""
0.9 200 "LIN" 0.1 76 6941 "LIN" FALSE ""
0.1 80 "LIN" 0 75 6942 "LIN" FALSE ""
0.1 40 "EXP" 0 56 6943 "LIN" FALSE ""
0.5 20 "LIN" 0.2 96 6944 "LIN" FALSE ""
0.1 100 "EXP" 0 64 6945 "LIN" FALSE ""
0.9 60 "EXP" 0 89 6946 "EXP" FALSE ""
1.3 80 "LIN" 0 67 6947 "LIN" FALSE ""
0.1 80 "LIN" 0.1 68 6948 "LIN" FALSE ""
0.9 40 "LIN" 0.1 53 6949 "LIN" FALSE ""
0.1 60 "EXP" 0.1 10 6950 "EXP" FALSE ""
2.5 40 "EXP" 0.1 88 6951 "LIN" FALSE ""
0.9 40 "EXP" 0.2 83 6952 "LIN" FALSE ""
1.3 200 "LIN" 0.1 20 6953 "LIN" FALSE ""
2 100 "LIN" 0.2 30 6954 "LIN" FALSE ""
0.1 200 "EXP" 0 60 6955 "EXP" FALSE ""
0.5 40 "LIN" 0 32 6956 "LIN" FALSE ""
2 200 "LIN" 0 92 6957 "LIN" FALSE ""
1.5 20 "EXP" 0 19 6958 "LIN" FALSE ""
0.5 20 "EXP" 0.1 57 6959 "EXP" FALSE ""
0.5 80 "LIN" 0.2 38 6960 "LIN" FALSE ""
0.1 20 "LIN" 0 10 6961 "LIN" FALSE ""
1.5 200 "LIN" 0.2 88 6962 "LIN" FALSE ""
2 40 "LIN" 0 97 6963 "LIN" FALSE ""
2.5 60 "EXP" 0.2 4 6964 "LIN" FALSE ""
0.5 40 "EXP" 0.1 36 6965 "EXP" FALSE ""
2 80 "LIN" 0.1 54 6966 "EXP" FALSE ""
0.5 20 "LIN" 0.2 5 6967 "LIN" FALSE ""
0.1 80 "LIN" 0.2 98 6968 "LIN" FALSE ""
1.5 80 "EXP" 0.2 69 6969 "EXP" FALSE ""
1.5 80 "LIN" 0.1 33 6970 "LIN" FALSE ""
1.5 40 "EXP" 0.2 44 6971 "EXP" FALSE ""
2.5 80 "EXP" 0.1 19 6972 "LIN" FALSE ""
1.3 100 "EXP" 0.1 55 6973 "EXP" FALSE ""
1.3 40 "LIN" 0.1 24 6974 "LIN" FALSE ""
2.5 80 "LIN" 0 48 6975 "LIN" FALSE ""
0.1 200 "EXP" 0 55 6976 "EXP" FALSE ""
1.5 100 "LIN" 0 100 6977 "LIN" FALSE ""
0.9 80 "EXP" 0.2 34 6978 "LIN" FALSE ""
1.3 100 "EXP" 0 1 6979 "EXP" FALSE ""
2 20 "LIN" 0.1 17 6980 "LIN" FALSE ""
1.3 20 "LIN" 0.1 66 6981 "LIN" FALSE ""
2.5 80 "LIN" 0 8 6982 "LIN" FALSE ""
0.5 100 "EXP" 0 78 6983 "EXP" FALSE ""
0.5 100 "EXP" 0 87 6984 "EXP" FALSE ""
0.1 60 "EXP" 0.1 47 6985 "EXP" FALSE ""
1.5 80 "LIN" 0 100 6986 "LIN" FALSE ""
0.1 60 "EXP" 0.2 25 6987 "EXP" FALSE ""
0.1 60 "EXP" 0 9 6988 "EXP" FALSE ""
2.5 20 "EXP" 0.2 11 6989 "LIN" FALSE ""
1.3 100 "LIN" 0.1 70 6990 "LIN" FALSE ""
2 40 "EXP" 0 25 6991 "LIN" FALSE ""
2.5 80 "EXP" 0.2 35 6992 "EXP" FALSE ""
2 20 "EXP" 0 86 6993 "EXP" FALSE ""
0.5 80 "EXP" 0.2 21 6994 "EXP" FALSE ""
1.5 100 "LIN" 0 65 6995 "EXP" FALSE ""
0.9 80 "EXP" 0.1 23 6996 "LIN" FALSE ""
0.1 20 "LIN" 0.1 85 6997 "LIN" FALSE ""
1.5 20 "LIN" 0 53 6998 "LIN" FALSE ""
2.5 60 "EXP" 0.1 77 6999 "EXP" FALSE ""
2 80 "EXP" 0 60 7000 "LIN" FALSE ""
0.1 200 "LIN" 0 10 7001 "LIN" FALSE ""
1.5 100 "EXP" 0 16 7002 "LIN" FALSE ""
2.5 20 "LIN" 0 51 7003 "LIN" FALSE ""
0.1 40 "EXP" 0 94 7004 "EXP" FALSE ""
2.5 40 "EXP" 0 44 7005 "EXP" FALSE ""
2 200 "LIN" 0 45 7006 "LIN" FALSE ""
1.3 100 "EXP" 0.2 47 7007 "EXP" FALSE ""
2.5 60 "EXP" 0 50 7008 "LIN" FALSE ""
0.1 80 "EXP" 0.2 35 7009 "EXP" FALSE ""
2 100 "LIN" 0 29 7010 "EXP" FALSE ""
0.9 80 "LIN" 0 83 7011 "LIN" FALSE ""
2 20 "EXP" 0.2 5 7012 "LIN" FALSE ""
1.3 200 "EXP" 0 28 7013 "LIN" FALSE ""
0.5 100 "LIN" 0.1 82 7014 "LIN" FALSE ""
2 80 "LIN" 0.1 72 7015 "LIN" FALSE ""
1.5 40 "EXP" 0.1 13 7016 "EXP" FALSE ""
1.3 200 "LIN" 0.2 21 7017 "LIN" FALSE ""
2.5 100 "EXP" 0.1 11 7018 "EXP" FALSE ""
1.3 40 "LIN" 0.2 94 7019 "LIN" FALSE ""
2 80 "EXP" 0 17 7020 "LIN" FALSE ""
0.1 60 "EXP" 0.2 69 7021 "LIN" FALSE ""
0.9 60 "EXP" 0 58 7022 "EXP" FALSE ""
2 40 "LIN" 0 26 7023 "LIN" FALSE ""
2.5 200 "EXP" 0.2 23 7024 "LIN" FALSE ""
2.5 200 "LIN" 0 72 7025 "LIN" FALSE ""
1.5 20 "LIN" 0.1 93 7026 "LIN" FALSE ""
2.5 100 "EXP" 0 25 7027 "LIN" FALSE ""
2 60 "EXP" 0.2 64 7028 "LIN" FALSE ""
1.5 60 "EXP" 0.2 65 7029 "EXP" FALSE ""
0.5 80 "EXP" 0 92 7030 "EXP" FALSE ""
2.5 40 "EXP" 0 98 7031 "EXP" FALSE ""
1.3 80 "EXP" 0.1 47 7032 "LIN" FALSE ""
1.3 40 "EXP" 0.2 6 7033 "EXP" FALSE ""
2 40 "EXP" 0.2 75 7034 "LIN" FALSE ""
2.5 60 "EXP" 0.2 29 7035 "EXP" FALSE ""
0.5 200 "EXP" 0 28 7036 "EXP" FALSE ""
0.1 60 "EXP" 0 8 7037 "EXP" FALSE ""
