"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
0.1 100 "EXP" 0 57 2024 "EXP" FALSE ""
1.5 60 "EXP" 0.1 73 2025 "LIN" FALSE ""
0.9 40 "EXP" 0.2 60 2026 "LIN" FALSE ""
0.5 80 "EXP" 0.1 87 2027 "LIN" FALSE ""
2 40 "LIN" 0.1 78 2028 "LIN" FALSE ""
0.9 60 "LIN" 0.1 25 2029 "LIN" FALSE ""
2.5 20 "EXP" 0.2 18 2030 "LIN" FALSE ""
1.3 40 "EXP" 0 14 2031 "EXP" FALSE ""
1.3 40 "LIN" 0.2 43 2032 "EXP" FALSE ""
1.5 40 "EXP" 0 23 2033 "EXP" FALSE ""
1.5 20 "LIN" 0.2 8 2034 "EXP" FALSE ""
0.9 60 "EXP" 0.1 53 2035 "EXP" FALSE ""
2 200 "EXP" 0.2 22 2036 "LIN" FALSE ""
1.3 40 "LIN" 0.1 18 2037 "LIN" FALSE ""
1.5 60 "EXP" 0.1 25 2038 "LIN" FALSE ""
0.9 200 "EXP" 0.1 55 2039 "EXP" FALSE ""
1.5 20 "LIN" 0.1 42 2040 "LIN" FALSE ""
1.3 60 "EXP" 0 86 2041 "EXP" FALSE ""
1.5 100 "EXP" 0.2 25 2042 "EXP" FALSE ""
1.5 80 "EXP" 0 15 2043 "LIN" FALSE ""
2 200 "LIN" 0.2 81 2044 "LIN" FALSE ""
1.3 20 "EXP" 0.1 84 2045 "EXP" FALSE ""
0.9 80 "EXP" 0.1 74 2046 "LIN" FALSE ""
0.1 200 "EXP" 0.2 35 2047 "EXP" FALSE ""
1.3 60 "LIN" 0 50 2048 "LIN" FALSE ""
2 80 "LIN" 0.1 15 2049 "EXP" FALSE ""
2.5 60 "EXP" 0.1 66 2050 "LIN" FALSE ""
2 20 "EXP" 0.2 35 2051 "LIN" FALSE ""
1.5 200 "LIN" 0.1 38 2052 "EXP" FALSE ""
2.5 60 "LIN" 0.2 54 2053 "LIN" FALSE ""
1.5 200 "EXP" 0.1 97 2054 "EXP" FALSE ""
2.5 20 "EXP" 0.2 87 2055 "EXP" FALSE ""
1.5 40 "EXP" 0.2 82 2056 "LIN" FALSE ""
0.9 200 "EXP" 0.1 82 2057 "EXP" FALSE ""
0.9 60 "EXP" 0 62 2058 "EXP" FALSE ""
2 200 "LIN" 0.1 58 2059 "LIN" FALSE ""
1.3 80 "EXP" 0 26 2060 "LIN" FALSE ""
2.5 40 "LIN" 0.1 9 2061 "EXP" FALSE ""
0.5 80 "LIN" 0.1 83 2062 "LIN" FALSE ""
2 80 "LIN" 0.1 98 2063 "LIN" FALSE ""
2.5 60 "LIN" 0.2 80 2064 "EXP" FALSE ""
0.1 80 "EXP" 0 84 2065 "EXP" FALSE ""
1.3 80 "LIN" 0.1 97 2066 "LIN" FALSE ""
2 100 "LIN" 0 12 2067 "LIN" FALSE ""
0.5 40 "LIN" 0.2 70 2068 "LIN" FALSE ""
0.5 60 "EXP" 0.2 23 2069 "EXP" FALSE ""
1.3 80 "LIN" 0.2 10 2070 "LIN" FALSE ""
0.1 60 "LIN" 0.1 37 2071 "LIN" FALSE ""
0.1 60 "LIN" 0 39 2072 "LIN" FALSE ""
0.1 200 "EXP" 0.1 45 2073 "EXP" FALSE ""
2 20 "LIN" 0.2 78 2074 "LIN" FALSE ""
2.5 100 "LIN" 0.2 66 2075 "EXP" FALSE ""
0.5 80 "EXP" 0.2 60 2076 "LIN" FALSE ""
1.5 60 "EXP" 0.2 17 2077 "EXP" FALSE ""
0.9 100 "LIN" 0.2 81 2078 "EXP" FALSE ""
2 40 "EXP" 0.2 37 2079 "EXP" FALSE ""
2.5 40 "EXP" 0 67 2080 "LIN" FALSE ""
1.3 60 "EXP" 0 65 2081 "LIN" FALSE ""
0.1 100 "LIN" 0.2 83 2082 "EXP" FALSE ""
2.5 200 "EXP" 0 52 2083 "LIN" FALSE ""
2 100 "EXP" 0.1 23 2084 "LIN" FALSE ""
0.5 80 "LIN" 0.2 96 2085 "LIN" FALSE ""
0.5 200 "EXP" 0.2 85 2086 "EXP" FALSE ""
2.5 200 "LIN" 0.1 34 2087 "LIN" FALSE ""
1.3 200 "EXP" 0 26 2088 "EXP" FALSE ""
2 100 "LIN" 0 25 2089 "EXP" FALSE ""
2.5 40 "EXP" 0 50 2090 "LIN" FALSE ""
0.1 80 "LIN" 0.2 83 2091 "LIN" FALSE ""
0.1 100 "LIN" 0 14 2092 "LIN" FALSE ""
1.5 60 "EXP" 0.2 15 2093 "EXP" FALSE ""
1.5 80 "EXP" 0 25 2094 "LIN" FALSE ""
0.5 200 "EXP" 0 31 2095 "EXP" FALSE ""
0.5 100 "EXP" 0.2 31 2096 "EXP" FALSE ""
0.1 20 "EXP" 0.2 14 2097 "EXP" FALSE ""
2 80 "LIN" 0.1 12 2098 "LIN" FALSE ""
1.5 100 "LIN" 0.1 57 2099 "EXP" FALSE ""
1.5 60 "EXP" 0 3 2100 "LIN" FALSE ""
0.9 80 "EXP" 0.2 76 2101 "EXP" FALSE ""
2.5 80 "LIN" 0.2 74 2102 "LIN" FALSE ""
1.5 200 "EXP" 0.2 52 2103 "LIN" FALSE ""
0.9 100 "LIN" 0.1 63 2104 "LIN" FALSE ""
0.1 60 "LIN" 0.2 78 2105 "LIN" FALSE ""
0.1 40 "EXP" 0.2 7 2106 "LIN" FALSE ""
2 80 "LIN" 0.2 17 2107 "LIN" FALSE ""
0.5 100 "LIN" 0 79 2108 "EXP" FALSE ""
1.3 200 "LIN" 0 36 2109 "LIN" FALSE ""
0.1 20 "LIN" 0.2 36 2110 "LIN" FALSE ""
0.1 80 "EXP" 0 3 2111 "EXP" FALSE ""
1.3 200 "EXP" 0.2 59 2112 "LIN" FALSE ""
0.1 60 "LIN" 0.2 36 2113 "LIN" FALSE ""
0.1 200 "EXP" 0 2 2114 "EXP" FALSE ""
2.5 200 "LIN" 0 69 2115 "EXP" FALSE ""
0.1 60 "EXP" 0.2 43 2116 "EXP" FALSE ""
1.3 20 "EXP" 0 22 2117 "EXP" FALSE ""
2.5 200 "LIN" 0.2 35 2118 "LIN" FALSE ""
2.5 40 "EXP" 0 93 2119 "EXP" FALSE ""
0.1 100 "LIN" 0.2 49 2120 "LIN" FALSE ""
0.1 40 "EXP" 0.2 6 2121 "EXP" FALSE ""
0.1 200 "EXP" 0 82 2122 "EXP" FALSE ""
1.5 20 "LIN" 0.1 48 2123 "EXP" FALSE ""
1.5 100 "LIN" 0.2 41 2124 "EXP" FALSE ""
2 200 "EXP" 0 75 2125 "EXP" FALSE ""
0.9 60 "EXP" 0.1 47 2126 "EXP" FALSE ""
1.5 80 "LIN" 0.1 7 2127 "LIN" FALSE ""
1.3 100 "EXP" 0.2 17 2128 "LIN" FALSE ""
0.5 100 "EXP" 0 100 2129 "EXP" FALSE ""
0.5 200 "EXP" 0.1 46 2130 "EXP" FALSE ""
2 40 "EXP" 0 86 2131 "LIN" FALSE ""
2.5 200 "EXP" 0.1 29 2132 "LIN" FALSE ""
0.5 100 "EXP" 0.2 97 2133 "EXP" FALSE ""
1.3 40 "EXP" 0 40 2134 "EXP" FALSE ""
1.5 100 "EXP" 0.2 74 2135 "EXP" FALSE ""
0.5 80 "LIN" 0 9 2136 "EXP" FALSE ""
1.5 40 "EXP" 0.2 83 2137 "LIN" FALSE ""
1.5 200 "LIN" 0.1 28 2138 "LIN" FALSE ""
0.9 20 "EXP" 0.1 29 2139 "LIN" FALSE ""
0.5 20 "LIN" 0.2 8 2140 "LIN" FALSE ""
2.5 80 "EXP" 0.2 3 2141 "EXP" FALSE ""
0.1 20 "EXP" 0.2 66 2142 "EXP" FALSE ""
1.5 80 "EXP" 0.2 33 2143 "LIN" FALSE ""
1.5 20 "EXP" 0.2 42 2144 "EXP" FALSE ""
0.5 200 "LIN" 0.1 49 2145 "LIN" FALSE ""
0.5 80 "EXP" 0.2 90 2146 "EXP" FALSE ""
1.3 80 "EXP" 0 66 2147 "LIN" FALSE ""
1.3 200 "LIN" 0 96 2148 "LIN" FALSE ""
1.3 200 "EXP" 0.2 58 2149 "EXP" FALSE ""
0.9 40 "LIN" 0 66 2150 "LIN" FALSE ""
2 40 "EXP" 0.1 48 2151 "LIN" FALSE ""
0.9 100 "LIN" 0 44 2152 "LIN" FALSE ""
2 80 "LIN" 0.2 75 2153 "LIN" FALSE ""
0.5 60 "LIN" 0.2 48 2154 "LIN" FALSE ""
1.3 100 "EXP" 0.2 70 2155 "EXP" FALSE ""
2 60 "LIN" 0.2 27 2156 "LIN" FALSE ""
0.5 200 "EXP" 0 46 2157 "EXP" FALSE ""
0.1 100 "LIN" 0.1 43 2158 "LIN" FALSE ""
0.1 60 "EXP" 0.2 22 2159 "EXP" FALSE ""
0.1 200 "LIN" 0.1 98 2160 "LIN" FALSE ""
0.1 80 "EXP" 0.2 91 2161 "EXP" FALSE ""
0.1 60 "EXP" 0.2 17 2162 "EXP" FALSE ""
2 20 "LIN" 0.1 43 2163 "LIN" FALSE ""
0.9 20 "EXP" 0.2 100 2164 "LIN" FALSE ""
1.3 80 "EXP" 0 50 2165 "LIN" FALSE ""
0.1 100 "EXP" 0.2 98 2166 "EXP" FALSE ""
0.1 200 "LIN" 0.1 39 2167 "LIN" FALSE ""
1.5 40 "EXP" 0.2 74 2168 "LIN" FALSE ""
0.1 40 "LIN" 0 100 2169 "LIN" FALSE ""
0.9 40 "EXP" 0 20 2170 "EXP" FALSE ""
1.5 80 "LIN" 0 81 2171 "LIN" FALSE ""
1.3 80 "EXP" 0 71 2172 "EXP" FALSE ""
1.3 80 "LIN" 0.1 7 2173 "LIN" FALSE ""
0.9 80 "LIN" 0 4 2174 "LIN" FALSE ""
0.9 20 "LIN" 0 36 2175 "LIN" FALSE ""
1.3 200 "LIN" 0.2 39 2176 "LIN" FALSE ""
0.9 100 "LIN" 0.1 11 2177 "LIN" FALSE ""
2 40 "EXP" 0.2 19 2178 "EXP" FALSE ""
1.5 20 "EXP" 0.1 20 2179 "EXP" FALSE ""
0.1 100 "LIN" 0.2 81 2180 "LIN" FALSE ""
2.5 80 "LIN" 0.2 24 2181 "LIN" FALSE ""
1.5 40 "EXP" 0.1 23 2182 "LIN" FALSE ""
0.9 200 "EXP" 0 85 2183 "EXP" FALSE ""
1.3 100 "EXP" 0.2 44 2184 "LIN" FALSE ""
0.5 60 "LIN" 0 48 2185 "LIN" FALSE ""
1.3 20 "EXP" 0 59 2186 "LIN" FALSE ""
1.3 100 "LIN" 0.2 58 2187 "LIN" FALSE ""
0.5 20 "LIN" 0.1 10 2188 "LIN" FALSE ""
2.5 40 "LIN" 0.2 30 2189 "EXP" FALSE ""
0.1 40 "EXP" 0 24 2190 "EXP" FALSE ""
0.1 60 "LIN" 0.1 56 2191 "LIN" FALSE ""
0.5 80 "LIN" 0.1 22 2192 "LIN" FALSE ""
0.9 40 "EXP" 0.2 34 2193 "LIN" FALSE ""
1.5 20 "LIN" 0.1 31 2194 "LIN" FALSE ""
2.5 60 "LIN" 0.1 40 2195 "LIN" FALSE ""
2.5 20 "LIN" 0.2 50 2196 "LIN" FALSE ""
0.9 100 "LIN" 0 12 2197 "LIN" FALSE ""
0.5 60 "EXP" 0.2 43 2198 "EXP" FALSE ""
0.5 20 "LIN" 0.2 76 2199 "EXP" FALSE ""
0.5 80 "LIN" 0.2 48 2200 "LIN" FALSE ""
1.5 40 "LIN" 0.1 56 2201 "LIN" FALSE ""
1.5 100 "EXP" 0.2 70 2202 "EXP" FALSE ""
2.5 100 "LIN" 0.2 17 2203 "LIN" FALSE ""
2 20 "LIN" 0.1 92 2204 "LIN" FALSE ""
1.5 40 "EXP" 0.1 89 2205 "EXP" FALSE ""
0.1 200 "EXP" 0 63 2206 "EXP" FALSE ""
1.5 100 "EXP" 0 8 2207 "EXP" FALSE ""
1.3 20 "LIN" 0.2 17 2208 "LIN" FALSE ""
0.1 80 "EXP" 0.1 80 2209 "EXP" FALSE ""
0.9 100 "EXP" 0 20 2210 "EXP" FALSE ""
0.5 200 "LIN" 0 31 2211 "LIN" FALSE ""
0.9 60 "EXP" 0.1 94 2212 "EXP" FALSE ""
0.5 200 "EXP" 0.1 3 2213 "EXP" FALSE ""
0.1 60 "LIN" 0 7 2214 "LIN" FALSE ""
2.5 100 "EXP" 0 71 2215 "LIN" FALSE ""
2.5 20 "EXP" 0.2 43 2216 "LIN" FALSE ""
2 100 "LIN" 0.1 32 2217 "EXP" FALSE ""
2 80 "LIN" 0 52 2218 "EXP" FALSE ""
0.5 40 "EXP" 0.2 45 2219 "EXP" FALSE ""
0.5 40 "LIN" 0.1 90 2220 "LIN" FALSE ""
0.9 100 "LIN" 0.1 31 2221 "LIN" FALSE ""
0.1 20 "EXP" 0.2 40 2222 "EXP" FALSE ""
0.5 80 "LIN" 0 74 2223 "LIN" FALSE ""
2.5 40 "EXP" 0 97 2224 "LIN" FALSE ""
1.3 40 "EXP" 0 66 2225 "LIN" FALSE ""
0.5 40 "LIN" 0.2 67 2226 "LIN" FALSE ""
0.5 200 "LIN" 0.1 9 2227 "LIN" FALSE ""
0.5 60 "LIN" 0.1 28 2228 "LIN" FALSE ""
0.1 20 "EXP" 0.2 27 2229 "LIN" FALSE ""
0.1 80 "EXP" 0 67 2230 "EXP" FALSE ""
0.5 200 "EXP" 0.2 8 2231 "LIN" FALSE ""
1.5 200 "LIN" 0.1 22 2232 "LIN" FALSE ""
2.5 100 "LIN" 0 10 2233 "LIN" FALSE ""
1.3 40 "LIN" 0 7 2234 "EXP" FALSE ""
1.3 200 "LIN" 0.1 81 2235 "LIN" FALSE ""
0.5 20 "LIN" 0 88 2236 "LIN" FALSE ""
0.1 20 "LIN" 0.2 91 2237 "LIN" FALSE ""
1.5 20 "LIN" 0.2 89 2238 "LIN" FALSE ""
1.3 100 "EXP" 0.1 59 2239 "LIN" FALSE ""
0.5 80 "EXP" 0.2 3 2240 "EXP" FALSE ""
2 40 "LIN" 0.1 73 2241 "LIN" FALSE ""
2.5 20 "LIN" 0.2 74 2242 "LIN" FALSE ""
1.5 80 "EXP" 0.1 71 2243 "EXP" FALSE ""
2.5 100 "LIN" 0 33 2244 "LIN" FALSE ""
1.3 40 "EXP" 0.1 35 2245 "LIN" FALSE ""
1.3 40 "EXP" 0.1 20 2246 "EXP" FALSE ""
1.3 80 "LIN" 0.2 59 2247 "LIN" FALSE ""
2 200 "EXP" 0.2 93 2248 "EXP" FALSE ""
0.9 20 "EXP" 0 62 2249 "EXP" FALSE ""
0.5 60 "EXP" 0.2 75 2250 "EXP" FALSE ""
2.5 100 "LIN" 0 70 2251 "LIN" FALSE ""
2 60 "EXP" 0.1 69 2252 "LIN" FALSE ""
0.9 80 "EXP" 0 38 2253 "EXP" FALSE ""
0.5 40 "EXP" 0.1 84 2254 "EXP" FALSE ""
1.5 20 "EXP" 0 40 2255 "LIN" FALSE ""
0.1 40 "EXP" 0.2 76 2256 "LIN" FALSE ""
0.9 20 "EXP" 0 76 2257 "EXP" FALSE ""
0.9 80 "LIN" 0.1 28 2258 "EXP" FALSE ""
2 40 "EXP" 0.2 12 2259 "LIN" FALSE ""
1.5 40 "EXP" 0 66 2260 "EXP" FALSE ""
0.1 60 "EXP" 0.2 81 2261 "EXP" FALSE ""
2.5 60 "EXP" 0.1 97 2262 "EXP" FALSE ""
2 100 "LIN" 0.2 17 2263 "LIN" FALSE ""
0.5 80 "LIN" 0 70 2264 "LIN" FALSE ""
2 200 "EXP" 0.1 29 2265 "EXP" FALSE ""
1.3 200 "EXP" 0 52 2266 "EXP" FALSE ""
2.5 40 "EXP" 0 44 2267 "LIN" FALSE ""
2.5 100 "EXP" 0.2 41 2268 "LIN" FALSE ""
0.9 200 "EXP" 0.1 61 2269 "EXP" FALSE ""
2 80 "EXP" 0.2 73 2270 "LIN" FALSE ""
1.5 60 "LIN" 0 15 2271 "LIN" FALSE ""
2.5 80 "EXP" 0 4 2272 "LIN" FALSE ""
0.1 20 "EXP" 0.1 60 2273 "LIN" FALSE ""
2 100 "LIN" 0.2 15 2274 "LIN" FALSE ""
0.1 60 "EXP" 0.2 63 2275 "LIN" FALSE ""
0.9 100 "LIN" 0.1 54 2276 "LIN" FALSE ""
1.5 60 "EXP" 0.2 94 2277 "LIN" FALSE ""
1.5 20 "LIN" 0.1 11 2278 "LIN" FALSE ""
0.9 100 "LIN" 0.2 27 2279 "LIN" FALSE ""
1.5 200 "LIN" 0.1 23 2280 "LIN" FALSE ""
2.5 100 "EXP" 0.2 72 2281 "LIN" FALSE ""
2 80 "EXP" 0.2 36 2282 "LIN" FALSE ""
0.5 100 "LIN" 0.2 94 2283 "LIN" FALSE ""
0.9 80 "LIN" 0.1 29 2284 "LIN" FALSE ""
1.3 100 "LIN" 0 63 2285 "EXP" FALSE ""
0.9 60 "EXP" 0 16 2286 "EXP" FALSE ""
0.5 100 "EXP" 0.2 43 2287 "EXP" FALSE ""
2.5 20 "EXP" 0.1 98 2288 "LIN" FALSE ""
0.9 100 "EXP" 0.1 77 2289 "EXP" FALSE ""
2 200 "EXP" 0 16 2290 "EXP" FALSE ""
1.5 200 "LIN" 0.2 90 2291 "LIN" FALSE ""
0.1 80 "EXP" 0.1 37 2292 "EXP" FALSE ""
1.5 200 "LIN" 0.1 17 2293 "LIN" FALSE ""
0.9 60 "LIN" 0.2 30 2294 "EXP" FALSE ""
0.9 80 "EXP" 0.1 51 2295 "LIN" FALSE ""
1.3 200 "EXP" 0.2 17 2296 "LIN" FALSE ""
2 100 "LIN" 0.2 21 2297 "EXP" FALSE ""
0.5 40 "LIN" 0 18 2298 "EXP" FALSE ""
2.5 80 "EXP" 0.2 84 2299 "EXP" FALSE ""
2 80 "LIN" 0.2 45 2300 "LIN" FALSE ""
0.5 40 "EXP" 0.1 74 2301 "LIN" FALSE ""
2.5 100 "LIN" 0 11 2302 "EXP" FALSE ""
0.9 40 "EXP" 0.1 77 2303 "EXP" FALSE ""
0.1 200 "LIN" 0 24 2304 "LIN" FALSE ""
1.5 80 "LIN" 0.2 51 2305 "LIN" FALSE ""
0.1 60 "LIN" 0.2 25 2306 "LIN" FALSE ""
0.9 80 "EXP" 0.2 53 2307 "LIN" FALSE ""
0.9 80 "LIN" 0 22 2308 "EXP" FALSE ""
2.5 20 "EXP" 0 100 2309 "LIN" FALSE ""
2 80 "EXP" 0.2 69 2310 "EXP" FALSE ""
2.5 80 "EXP" 0.2 86 2311 "EXP" FALSE ""
0.1 60 "LIN" 0.2 74 2312 "LIN" FALSE ""
0.9 60 "EXP" 0.1 50 2313 "EXP" FALSE ""
1.3 200 "LIN" 0.2 37 2314 "LIN" FALSE ""
2 40 "LIN" 0 1 2315 "LIN" FALSE ""
1.5 20 "LIN" 0 56 2316 "EXP" FALSE ""
0.9 20 "LIN" 0 7 2317 "LIN" FALSE ""
1.3 60 "LIN" 0.2 5 2318 "LIN" FALSE ""
2.5 100 "LIN" 0 91 2319 "EXP" FALSE ""
1.5 20 "EXP" 0 15 2320 "LIN" FALSE ""
0.5 200 "LIN" 0.1 83 2321 "LIN" FALSE ""
0.5 200 "EXP" 0 29 2322 "EXP" FALSE ""
1.5 80 "LIN" 0.1 69 2323 "LIN" FALSE ""
2 20 "EXP" 0.2 51 2324 "EXP" FALSE ""
2 80 "EXP" 0 73 2325 "EXP" FALSE ""
0.5 100 "EXP" 0.2 35 2326 "EXP" FALSE ""
0.5 60 "EXP" 0 94 2327 "EXP" FALSE ""
0.5 100 "EXP" 0 50 2328 "EXP" FALSE ""
2 40 "LIN" 0.2 52 2329 "EXP" FALSE ""
2.5 20 "LIN" 0.2 21 2330 "LIN" FALSE ""
0.9 40 "EXP" 0.2 79 2331 "EXP" FALSE ""
0.1 40 "EXP" 0.2 50 2332 "LIN" FALSE ""
2.5 40 "EXP" 0.1 54 2333 "LIN" FALSE ""
0.1 100 "LIN" 0.2 28 2334 "LIN" FALSE ""
1.3 60 "EXP" 0.2 96 2335 "EXP" FALSE ""
0.5 20 "EXP" 0.2 86 2336 "LIN" FALSE ""
2 20 "LIN" 0.1 24 2337 "LIN" FALSE ""
2.5 40 "LIN" 0.1 20 2338 "LIN" FALSE ""
0.9 200 "LIN" 0.2 46 2339 "LIN" FALSE ""
0.9 40 "EXP" 0.2 50 2340 "EXP" FALSE ""
1.5 200 "EXP" 0 59 2341 "LIN" FALSE ""
1.3 40 "EXP" 0.2 45 2342 "EXP" FALSE ""
0.1 200 "EXP" 0 86 2343 "EXP" FALSE ""
1.5 20 "LIN" 0 49 2344 "LIN" FALSE ""
2.5 20 "EXP" 0 39 2345 "LIN" FALSE ""
0.1 200 "LIN" 0.2 26 2346 "LIN" FALSE ""
2 60 "LIN" 0.2 1 2347 "EXP" FALSE ""
2 100 "LIN" 0 40 2348 "EXP" FALSE ""
0.9 100 "LIN" 0 73 2349 "EXP" FALSE ""
0.1 20 "LIN" 0.2 89 2350 "LIN" FALSE ""
1.3 200 "EXP" 0 21 2351 "EXP" FALSE ""
0.9 80 "EXP" 0 70 2352 "EXP" FALSE ""
0.5 20 "LIN" 0 1 2353 "LIN" FALSE ""
0.5 80 "EXP" 0 96 2354 "EXP" FALSE ""
1.5 200 "LIN" 0.2 42 2355 "LIN" FALSE ""
1.3 100 "LIN" 0.2 29 2356 "LIN" FALSE ""
0.1 80 "LIN" 0.1 47 2357 "LIN" FALSE ""
0.5 100 "LIN" 0.2 63 2358 "LIN" FALSE ""
0.5 200 "EXP" 0 52 2359 "EXP" FALSE ""
0.5 200 "EXP" 0 91 2360 "LIN" FALSE ""
0.5 100 "EXP" 0.1 47 2361 "EXP" FALSE ""
0.5 80 "LIN" 0.1 28 2362 "LIN" FALSE ""
0.9 100 "LIN" 0.1 30 2363 "LIN" FALSE ""
1.5 20 "EXP" 0 4 2364 "LIN" FALSE ""
1.5 200 "LIN" 0 42 2365 "LIN" FALSE ""
1.5 80 "EXP" 0 72 2366 "EXP" FALSE ""
1.5 200 "EXP" 0 93 2367 "LIN" FALSE ""
2 60 "EXP" 0 20 2368 "LIN" FALSE ""
1.5 100 "LIN" 0 34 2369 "EXP" FALSE ""
1.5 60 "EXP" 0.2 35 2370 "LIN" FALSE ""
1.3 40 "LIN" 0.1 37 2371 "LIN" FALSE ""
1.5 200 "LIN" 0.1 29 2372 "LIN" FALSE ""
0.1 20 "EXP" 0.2 75 2373 "EXP" FALSE ""
0.9 200 "EXP" 0.1 21 2374 "LIN" FALSE ""
2.5 60 "LIN" 0.2 59 2375 "LIN" FALSE ""
0.5 20 "EXP" 0.1 20 2376 "EXP" FALSE ""
1.3 20 "EXP" 0 29 2377 "EXP" FALSE ""
0.5 60 "EXP" 0.2 2 2378 "LIN" FALSE ""
2.5 20 "EXP" 0 42 2379 "EXP" FALSE ""
0.5 100 "LIN" 0.1 96 2380 "EXP" FALSE ""
2 40 "EXP" 0 79 2381 "EXP" FALSE ""
0.5 200 "EXP" 0.2 60 2382 "EXP" FALSE ""
2.5 80 "EXP" 0 78 2383 "LIN" FALSE ""
2.5 80 "EXP" 0.1 93 2384 "LIN" FALSE ""
1.5 60 "LIN" 0.1 12 2385 "LIN" FALSE ""
2 200 "LIN" 0 14 2386 "EXP" FALSE ""
0.1 100 "LIN" 0.2 4 2387 "LIN" FALSE ""
0.9 80 "EXP" 0.2 43 2388 "LIN" FALSE ""
0.5 80 "EXP" 0.1 29 2389 "EXP" FALSE ""
0.9 40 "EXP" 0 61 2390 "EXP" FALSE ""
1.3 100 "EXP" 0.2 100 2391 "LIN" FALSE ""
1.5 200 "EXP" 0.2 13 2392 "EXP" FALSE ""
2 100 "EXP" 0 62 2393 "EXP" FALSE ""
1.3 20 "EXP" 0 2 2394 "LIN" FALSE ""
1.5 20 "EXP" 0.2 14 2395 "EXP" FALSE ""
2 80 "LIN" 0 68 2396 "EXP" FALSE ""
2 60 "LIN" 0 69 2397 "LIN" FALSE ""
0.9 40 "EXP" 0 40 2398 "EXP" FALSE ""
0.1 200 "LIN" 0.1 97 2399 "LIN" FALSE ""
1.3 60 "LIN" 0.1 70 2400 "LIN" FALSE ""
0.9 100 "EXP" 0.2 100 2401 "LIN" FALSE ""
2 20 "EXP" 0.2 98 2402 "EXP" FALSE ""
0.5 100 "EXP" 0 89 2403 "EXP" FALSE ""
2 40 "LIN" 0.2 42 2404 "EXP" FALSE ""
0.5 40 "LIN" 0.1 65 2405 "LIN" FALSE ""
2.5 60 "EXP" 0 17 2406 "EXP" FALSE ""
0.9 200 "EXP" 0 67 2407 "EXP" FALSE ""
1.3 100 "LIN" 0.1 50 2408 "LIN" FALSE ""
2.5 200 "EXP" 0 37 2409 "EXP" FALSE ""
2.5 100 "EXP" 0 41 2410 "EXP" FALSE ""
0.9 20 "EXP" 0.1 95 2411 "LIN" FALSE ""
0.1 40 "EXP" 0.2 68 2412 "LIN" FALSE ""
0.9 20 "EXP" 0.1 80 2413 "EXP" FALSE ""
2 100 "EXP" 0.2 26 2414 "EXP" FALSE ""
1.5 60 "EXP" 0 83 2415 "LIN" FALSE ""
0.1 100 "EXP" 0.2 55 2416 "EXP" FALSE ""
1.5 20 "LIN" 0.1 5 2417 "LIN" FALSE ""
0.1 80 "EXP" 0 35 2418 "EXP" FALSE ""
1.5 40 "EXP" 0.1 41 2419 "EXP" FALSE ""
0.5 100 "EXP" 0 87 2420 "EXP" FALSE ""
1.3 60 "LIN" 0.1 33 2421 "LIN" FALSE ""
0.1 100 "EXP" 0.2 56 2422 "EXP" FALSE ""
0.1 80 "LIN" 0.1 65 2423 "LIN" FALSE ""
2 100 "LIN" 0.1 60 2424 "LIN" FALSE ""
2.5 40 "LIN" 0.2 66 2425 "LIN" FALSE ""
0.9 80 "LIN" 0.1 91 2426 "LIN" FALSE ""
1.3 40 "LIN" 0 24 2427 "LIN" FALSE ""
2 100 "LIN" 0 2 2428 "LIN" FALSE ""
0.5 200 "EXP" 0.2 68 2429 "EXP" FALSE ""
0.9 60 "EXP" 0 88 2430 "LIN" FALSE ""
0.9 40 "EXP" 0 93 2431 "EXP" FALSE ""
0.1 60 "EXP" 0 49 2432 "EXP" FALSE ""
0.5 200 "LIN" 0 47 2433 "LIN" FALSE ""
1.5 60 "LIN" 0.1 97 2434 "EXP" FALSE ""
0.9 80 "EXP" 0.1 36 2435 "LIN" FALSE ""
0.5 80 "LIN" 0.2 82 2436 "LIN" FALSE ""
1.3 60 "EXP" 0 12 2437 "EXP" FALSE ""
2 80 "EXP" 0.1 46 2438 "EXP" FALSE ""
1.3 20 "EXP" 0.2 49 2439 "LIN" FALSE ""
0.5 80 "EXP" 0.1 81 2440 "EXP" FALSE ""
0.5 60 "LIN" 0.2 53 2441 "LIN" FALSE ""
1.3 100 "EXP" 0.2 38 2442 "LIN" FALSE ""
1.5 80 "EXP" 0.1 17 2443 "EXP" FALSE ""
2 200 "EXP" 0.2 57 2444 "EXP" FALSE ""
2 80 "EXP" 0 27 2445 "EXP" FALSE ""
2.5 100 "LIN" 0.1 45 2446 "LIN" FALSE ""
0.5 60 "EXP" 0 77 2447 "LIN" FALSE ""
1.5 20 "EXP" 0.1 2 2448 "LIN" FALSE ""
0.5 100 "EXP" 0.2 23 2449 "EXP" FALSE ""
2 200 "LIN" 0.2 46 2450 "LIN" FALSE ""
0.9 200 "EXP" 0 33 2451 "LIN" FALSE ""
0.1 20 "EXP" 0 15 2452 "LIN" FALSE ""
2.5 60 "EXP" 0.1 62 2453 "LIN" FALSE ""
1.5 20 "LIN" 0 80 2454 "LIN" FALSE ""
0.9 100 "EXP" 0.2 54 2455 "EXP" FALSE ""
0.1 40 "EXP" 0 33 2456 "EXP" FALSE ""
1.5 60 "LIN" 0.1 79 2457 "LIN" FALSE ""
0.5 200 "EXP" 0.1 40 2458 "LIN" FALSE ""
