"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
0.9 40 "LIN" 0.1 75 1338 "LIN" FALSE ""
2 200 "LIN" 0.1 53 1339 "LIN" FALSE ""
2.5 40 "EXP" 0.1 81 1340 "EXP" FALSE ""
2.5 100 "LIN" 0.2 37 1341 "LIN" FALSE ""
2 60 "LIN" 0.1 89 1342 "LIN" FALSE ""
2 200 "EXP" 0 100 1343 "EXP" FALSE ""
0.5 80 "EXP" 0.1 17 1344 "EXP" FALSE ""
2.5 40 "LIN" 0 32 1345 "LIN" FALSE ""
0.5 200 "LIN" 0.1 43 1346 "LIN" FALSE ""
0.9 20 "LIN" 0 88 1347 "LIN" FALSE ""
1.5 80 "LIN" 0.2 48 1348 "EXP" FALSE ""
1.5 60 "LIN" 0 54 1349 "EXP" FALSE ""
1.5 100 "EXP" 0 86 1350 "EXP" FALSE ""
0.5 60 "LIN" 0.1 66 1351 "EXP" FALSE ""
1.5 200 "LIN" 0.1 38 1352 "EXP" FALSE ""
1.3 20 "EXP" 0.1 10 1353 "LIN" FALSE ""
2.5 80 "LIN" 0 50 1354 "LIN" FALSE ""
1.5 100 "EXP" 0.2 3 1355 "LIN" FALSE ""
1.3 40 "EXP" 0.2 66 1356 "EXP" FALSE ""
0.1 40 "LIN" 0.2 81 1357 "LIN" FALSE ""
2.5 20 "LIN" 0 73 1358 "EXP" FALSE ""
1.5 100 "LIN" 0.2 39 1359 "LIN" FALSE ""
1.3 200 "LIN" 0.2 11 1360 "LIN" FALSE ""
0.9 20 "EXP" 0.1 7 1361 "EXP" FALSE ""
1.5 100 "LIN" 0.1 67 1362 "EXP" FALSE ""
2.5 200 "EXP" 0 76 1363 "EXP" FALSE ""
2 40 "EXP" 0.1 93 1364 "LIN" FALSE ""
1.3 200 "EXP" 0.2 68 1365 "EXP" FALSE ""
2.5 100 "EXP" 0.1 84 1366 "EXP" FALSE ""
2 20 "EXP" 0.1 93 1367 "LIN" FALSE ""
2.5 200 "LIN" 0 95 1368 "EXP" FALSE ""
1.5 60 "EXP" 0 56 1369 "LIN" FALSE ""
0.5 40 "LIN" 0 66 1370 "EXP" FALSE ""
2 200 "LIN" 0.2 64 1371 "LIN" FALSE ""
0.5 20 "LIN" 0.1 9 1372 "EXP" FALSE ""
0.9 40 "LIN" 0.2 34 1373 "EXP" FALSE ""
0.5 100 "EXP" 0.1 96 1374 "EXP" FALSE ""
2.5 200 "LIN" 0 8 1375 "LIN" FALSE ""
0.9 200 "LIN" 0.1 48 1376 "LIN" FALSE ""
1.5 100 "EXP" 0.1 7 1377 "LIN" FALSE ""
0.9 80 "EXP" 0.1 3 1378 "EXP" FALSE ""
2.5 60 "LIN" 0 16 1379 "LIN" FALSE ""
1.3 200 "LIN" 0 12 1380 "LIN" FALSE ""
1.3 20 "EXP" 0.2 49 1381 "EXP" FALSE ""
2 80 "LIN" 0 36 1382 "LIN" FALSE ""
2 20 "EXP" 0 15 1383 "LIN" FALSE ""
0.5 200 "EXP" 0.2 78 1384 "LIN" FALSE ""
2 60 "EXP" 0 88 1385 "EXP" FALSE ""
1.5 100 "LIN" 0.1 47 1386 "LIN" FALSE ""
2 40 "EXP" 0.1 80 1387 "LIN" FALSE ""
1.3 20 "LIN" 0 24 1388 "EXP" FALSE ""
2 20 "EXP" 0.1 71 1389 "EXP" FALSE ""
1.5 60 "EXP" 0.2 81 1390 "LIN" FALSE ""
0.5 40 "EXP" 0.2 75 1391 "EXP" FALSE ""
0.1 200 "LIN" 0.1 51 1392 "LIN" FALSE ""
1.5 100 "EXP" 0.2 2 1393 "LIN" FALSE ""
2 60 "LIN" 0 22 1394 "EXP" FALSE ""
0.5 40 "LIN" 0.2 60 1395 "EXP" FALSE ""
2.5 80 "LIN" 0.1 63 1396 "LIN" FALSE ""
0.5 200 "EXP" 0.1 5 1397 "EXP" FALSE ""
1.3 60 "LIN" 0.1 69 1398 "LIN" FALSE ""
1.5 60 "LIN" 0.2 54 1399 "LIN" FALSE ""
0.5 60 "LIN" 0.1 14 1400 "LIN" FALSE ""
2.5 80 "LIN" 0 48 1401 "EXP" FALSE ""
1.5 40 "LIN" 0.2 31 1402 "EXP" FALSE ""
1.5 40 "EXP" 0.2 6 1403 "EXP" FALSE ""
1.5 20 "EXP" 0.2 26 1404 "EXP" FALSE ""
0.5 60 "EXP" 0 90 1405 "EXP" FALSE ""
1.3 200 "LIN" 0 24 1406 "LIN" FALSE ""
2 200 "LIN" 0.1 21 1407 "EXP" FALSE ""
2.5 60 "EXP" 0 7 1408 "EXP" FALSE ""
0.9 20 "LIN" 0.2 61 1409 "LIN" FALSE ""
1.5 100 "EXP" 0 95 1410 "EXP" FALSE ""
0.5 60 "LIN" 0 5 1411 "LIN" FALSE ""
2 100 "LIN" 0.2 51 1412 "EXP" FALSE ""
2 20 "LIN" 0 83 1413 "LIN" FALSE ""
0.9 60 "LIN" 0.1 6 1414 "LIN" FALSE ""
1.5 100 "EXP" 0.1 31 1415 "EXP" FALSE ""
0.1 80 "EXP" 0.1 77 1416 "EXP" FALSE ""
2 20 "EXP" 0.1 19 1417 "LIN" FALSE ""
0.5 100 "EXP" 0.2 45 1418 "EXP" FALSE ""
0.9 200 "LIN" 0.1 99 1419 "LIN" FALSE ""
1.3 200 "EXP" 0 32 1420 "EXP" FALSE ""
0.5 100 "EXP" 0 65 1421 "EXP" FALSE ""
2 100 "LIN" 0.2 99 1422 "EXP" FALSE ""
1.3 40 "EXP" 0 35 1423 "EXP" FALSE ""
2.5 200 "EXP" 0.2 81 1424 "EXP" FALSE ""
0.9 60 "EXP" 0 55 1425 "EXP" FALSE ""
0.1 20 "EXP" 0.2 15 1426 "EXP" FALSE ""
1.5 80 "EXP" 0 86 1427 "LIN" FALSE ""
2.5 40 "EXP" 0.2 83 1428 "LIN" FALSE ""
0.9 20 "EXP" 0.1 60 1429 "LIN" FALSE ""
1.5 200 "EXP" 0 100 1430 "EXP" FALSE ""
1.5 60 "EXP" 0.2 42 1431 "EXP" FALSE ""
1.5 20 "EXP" 0.2 93 1432 "EXP" FALSE ""
0.5 80 "EXP" 0.1 6 1433 "LIN" FALSE ""
2 20 "LIN" 0.2 16 1434 "EXP" FALSE ""
2 20 "EXP" 0.1 95 1435 "EXP" FALSE ""
2 200 "LIN" 0.1 65 1436 "LIN" FALSE ""
0.9 200 "EXP" 0.2 44 1437 "EXP" FALSE ""
2 80 "LIN" 0 25 1438 "EXP" FALSE ""
0.9 40 "LIN" 0.1 31 1439 "EXP" FALSE ""
2 100 "LIN" 0.1 36 1440 "LIN" FALSE ""
0.5 100 "EXP" 0.1 32 1441 "EXP" FALSE ""
2 60 "LIN" 0.2 90 1442 "EXP" FALSE ""
1.5 80 "LIN" 0.2 90 1443 "LIN" FALSE ""
0.1 200 "EXP" 0.2 53 1444 "EXP" FALSE ""
0.9 80 "EXP" 0.1 67 1445 "EXP" FALSE ""
0.9 100 "LIN" 0.2 47 1446 "LIN" FALSE ""
1.5 80 "LIN" 0.2 64 1447 "LIN" FALSE ""
0.1 20 "EXP" 0.1 58 1448 "EXP" FALSE ""
0.1 40 "LIN" 0 87 1449 "LIN" FALSE ""
0.9 200 "LIN" 0.1 70 1450 "LIN" FALSE ""
2 20 "EXP" 0.2 57 1451 "EXP" FALSE ""
2.5 80 "EXP" 0.1 82 1452 "LIN" FALSE ""
0.9 20 "EXP" 0.1 87 1453 "LIN" FALSE ""
1.5 200 "LIN" 0.1 93 1454 "LIN" FALSE ""
2.5 80 "LIN" 0.2 19 1455 "LIN" FALSE ""
0.1 40 "LIN" 0 85 1456 "LIN" FALSE ""
0.5 40 "LIN" 0.1 19 1457 "LIN" FALSE ""
2 200 "EXP" 0 28 1458 "LIN" FALSE ""
0.5 80 "LIN" 0 87 1459 "EXP" FALSE ""
0.5 80 "LIN" 0 80 1460 "EXP" FALSE ""
2.5 200 "EXP" 0 95 1461 "EXP" FALSE ""
0.1 200 "EXP" 0 74 1462 "EXP" FALSE ""
0.9 60 "LIN" 0 72 1463 "LIN" FALSE ""
2.5 100 "LIN" 0 45 1464 "EXP" FALSE ""
2.5 40 "LIN" 0 72 1465 "EXP" FALSE ""
2.5 200 "EXP" 0.1 63 1466 "LIN" FALSE ""
0.1 80 "EXP" 0.1 32 1467 "EXP" FALSE ""
0.1 200 "EXP" 0.1 64 1468 "EXP" FALSE ""
0.5 40 "LIN" 0.1 95 1469 "LIN" FALSE ""
1.3 200 "EXP" 0.1 58 1470 "EXP" FALSE ""
0.9 60 "EXP" 0.1 34 1471 "LIN" FALSE ""
0.9 20 "EXP" 0.1 47 1472 "LIN" FALSE ""
1.3 80 "LIN" 0.2 47 1473 "LIN" FALSE ""
2.5 20 "LIN" 0.1 45 1474 "LIN" FALSE ""
2.5 40 "EXP" 0 36 1475 "LIN" FALSE ""
0.1 80 "LIN" 0.2 100 1476 "LIN" FALSE ""
2 100 "EXP" 0.1 29 1477 "EXP" FALSE ""
0.9 100 "EXP" 0 22 1478 "LIN" FALSE ""
0.5 20 "EXP" 0.2 48 1479 "LIN" FALSE ""
0.1 80 "LIN" 0.1 50 1480 "LIN" FALSE ""
0.9 80 "EXP" 0 14 1481 "EXP" FALSE ""
1.5 200 "EXP" 0.2 25 1482 "LIN" FALSE ""
1.3 60 "LIN" 0 18 1483 "EXP" FALSE ""
2.5 40 "LIN" 0.1 92 1484 "LIN" FALSE ""
0.1 100 "EXP" 0 58 1485 "EXP" FALSE ""
0.5 40 "LIN" 0.1 36 1486 "LIN" FALSE ""
0.9 100 "EXP" 0.2 39 1487 "LIN" FALSE ""
2.5 40 "EXP" 0 88 1488 "LIN" FALSE ""
0.9 60 "EXP" 0.1 18 1489 "EXP" FALSE ""
1.3 60 "EXP" 0 57 1490 "EXP" FALSE ""
0.5 200 "LIN" 0.2 24 1491 "EXP" FALSE ""
1.3 60 "EXP" 0.2 39 1492 "EXP" FALSE ""
1.3 60 "EXP" 0.2 30 1493 "EXP" FALSE ""
2 60 "LIN" 0.1 82 1494 "LIN" FALSE ""
0.1 20 "EXP" 0 66 1495 "EXP" FALSE ""
0.1 100 "EXP" 0.1 60 1496 "EXP" FALSE ""
1.5 100 "EXP" 0.2 38 1497 "EXP" FALSE ""
2.5 40 "EXP" 0 87 1498 "LIN" FALSE ""
2 20 "EXP" 0.2 59 1499 "LIN" FALSE ""
1.3 80 "LIN" 0.2 16 1500 "LIN" FALSE ""
1.5 20 "EXP" 0.2 66 1501 "LIN" FALSE ""
1.3 100 "EXP" 0.1 6 1502 "LIN" FALSE ""
0.1 100 "LIN" 0.2 80 1503 "LIN" FALSE ""
1.3 80 "LIN" 0.2 100 1504 "LIN" FALSE ""
2 60 "LIN" 0 29 1505 "EXP" FALSE ""
0.1 200 "EXP" 0.2 60 1506 "EXP" FALSE ""
0.9 60 "LIN" 0.1 64 1507 "LIN" FALSE ""
0.9 100 "EXP" 0.1 33 1508 "LIN" FALSE ""
2.5 40 "EXP" 0.2 70 1509 "LIN" FALSE ""
1.3 100 "LIN" 0.2 80 1510 "LIN" FALSE ""
2.5 200 "EXP" 0.1 72 1511 "LIN" FALSE ""
0.9 20 "LIN" 0.2 29 1512 "LIN" FALSE ""
2 100 "LIN" 0.2 83 1513 "LIN" FALSE ""
0.5 60 "EXP" 0.1 71 1514 "LIN" FALSE ""
2 100 "EXP" 0.1 100 1515 "EXP" FALSE ""
1.5 200 "LIN" 0.2 72 1516 "LIN" FALSE ""
0.9 80 "LIN" 0.1 37 1517 "LIN" FALSE ""
0.9 80 "LIN" 0.1 63 1518 "LIN" FALSE ""
0.9 200 "LIN" 0 82 1519 "LIN" FALSE ""
0.9 200 "LIN" 0 75 1520 "LIN" FALSE ""
1.3 40 "LIN" 0.1 73 1521 "LIN" FALSE ""
0.9 40 "EXP" 0 62 1522 "LIN" FALSE ""
0.9 20 "EXP" 0.2 68 1523 "LIN" FALSE ""
1.3 20 "LIN" 0 68 1524 "LIN" FALSE ""
2.5 60 "EXP" 0 46 1525 "LIN" FALSE ""
1.5 60 "LIN" 0.2 63 1526 "LIN" FALSE ""
2.5 40 "EXP" 0.2 55 1527 "EXP" FALSE ""
2 40 "LIN" 0.2 12 1528 "LIN" FALSE ""
0.5 200 "EXP" 0 32 1529 "EXP" FALSE ""
2.5 40 "EXP" 0.1 13 1530 "EXP" FALSE ""
1.5 40 "LIN" 0 28 1531 "EXP" FALSE ""
1.5 200 "EXP" 0.1 2 1532 "EXP" FALSE ""
1.5 60 "LIN" 0.2 42 1533 "LIN" FALSE ""
1.3 200 "LIN" 0 16 1534 "LIN" FALSE ""
2.5 20 "EXP" 0.2 29 1535 "LIN" FALSE ""
0.5 20 "LIN" 0.1 91 1536 "LIN" FALSE ""
0.5 40 "LIN" 0.1 68 1537 "EXP" FALSE ""
0.1 100 "LIN" 0 60 1538 "LIN" FALSE ""
1.3 200 "EXP" 0.1 97 1539 "LIN" FALSE ""
1.3 20 "LIN" 0.2 89 1540 "EXP" FALSE ""
2 80 "LIN" 0 26 1541 "LIN" FALSE ""
0.5 200 "EXP" 0.1 21 1542 "EXP" FALSE ""
2 200 "EXP" 0 96 1543 "EXP" FALSE ""
0.9 40 "EXP" 0.2 74 1544 "LIN" FALSE ""
2.5 40 "EXP" 0 34 1545 "LIN" FALSE ""
1.3 60 "LIN" 0.2 70 1546 "LIN" FALSE ""
1.3 60 "LIN" 0 39 1547 "LIN" FALSE ""
2.5 80 "LIN" 0.2 29 1548 "LIN" FALSE ""
2 40 "EXP" 0.2 75 1549 "EXP" FALSE ""
2 20 "LIN" 0.2 12 1550 "EXP" FALSE ""
2.5 60 "LIN" 0.2 92 1551 "LIN" FALSE ""
2.5 100 "EXP" 0.2 83 1552 "LIN" FALSE ""
1.5 40 "EXP" 0 25 1553 "EXP" FALSE ""
0.1 80 "EXP" 0.2 66 1554 "EXP" FALSE ""
1.5 80 "EXP" 0 16 1555 "EXP" FALSE ""
0.5 200 "EXP" 0.1 7 1556 "LIN" FALSE ""
1.5 40 "EXP" 0.2 32 1557 "LIN" FALSE ""
1.3 60 "LIN" 0.1 65 1558 "LIN" FALSE ""
2.5 40 "LIN" 0.2 18 1559 "LIN" FALSE ""
0.9 100 "LIN" 0 47 1560 "LIN" FALSE ""
0.9 100 "EXP" 0.1 87 1561 "LIN" FALSE ""
1.5 100 "EXP" 0 1 1562 "LIN" FALSE ""
1.5 200 "LIN" 0.2 16 1563 "EXP" FALSE ""
0.1 100 "LIN" 0 58 1564 "LIN" FALSE ""
2.5 80 "EXP" 0 62 1565 "EXP" FALSE ""
0.1 20 "EXP" 0.2 46 1566 "EXP" FALSE ""
2.5 100 "LIN" 0.1 13 1567 "LIN" FALSE ""
0.5 80 "EXP" 0 18 1568 "LIN" FALSE ""
0.9 60 "LIN" 0 56 1569 "LIN" FALSE ""
0.1 20 "EXP" 0.2 13 1570 "LIN" FALSE ""
1.5 200 "EXP" 0.2 23 1571 "LIN" FALSE ""
1.5 200 "LIN" 0.2 61 1572 "LIN" FALSE ""
0.9 40 "EXP" 0 32 1573 "LIN" FALSE ""
2.5 80 "EXP" 0.2 29 1574 "LIN" FALSE ""
2 200 "EXP" 0 53 1575 "LIN" FALSE ""
0.1 40 "EXP" 0 93 1576 "LIN" FALSE ""
0.5 200 "LIN" 0.2 50 1577 "LIN" FALSE ""
0.5 60 "LIN" 0.1 47 1578 "LIN" FALSE ""
0.9 100 "EXP" 0.2 80 1579 "LIN" FALSE ""
1.5 60 "LIN" 0.1 10 1580 "EXP" FALSE ""
0.1 100 "EXP" 0 27 1581 "EXP" FALSE ""
2.5 60 "LIN" 0 12 1582 "EXP" FALSE ""
2 20 "EXP" 0 74 1583 "LIN" FALSE ""
2.5 80 "EXP" 0.1 68 1584 "EXP" FALSE ""
2 40 "EXP" 0 67 1585 "LIN" FALSE ""
0.9 20 "LIN" 0 6 1586 "LIN" FALSE ""
2 40 "LIN" 0.2 78 1587 "EXP" FALSE ""
0.5 60 "EXP" 0.2 48 1588 "LIN" FALSE ""
0.1 20 "LIN" 0.2 19 1589 "LIN" FALSE ""
0.5 200 "LIN" 0.2 79 1590 "LIN" FALSE ""
0.5 60 "LIN" 0 72 1591 "LIN" FALSE ""
1.3 80 "EXP" 0.1 83 1592 "EXP" FALSE ""
2 60 "EXP" 0 32 1593 "LIN" FALSE ""
0.1 60 "EXP" 0.2 72 1594 "EXP" FALSE ""
2.5 200 "EXP" 0 2 1595 "EXP" FALSE ""
1.5 100 "LIN" 0.1 97 1596 "EXP" FALSE ""
1.5 40 "EXP" 0.1 25 1597 "EXP" FALSE ""
2.5 20 "EXP" 0.2 21 1598 "LIN" FALSE ""
2 100 "EXP" 0.2 94 1599 "EXP" FALSE ""
2.5 80 "LIN" 0.2 62 1600 "LIN" FALSE ""
1.5 200 "EXP" 0 5 1601 "EXP" FALSE ""
1.3 20 "LIN" 0 6 1602 "EXP" FALSE ""
0.9 60 "LIN" 0 1 1603 "LIN" FALSE ""
1.5 60 "EXP" 0.2 76 1604 "LIN" FALSE ""
1.5 100 "EXP" 0.2 45 1605 "EXP" FALSE ""
1.5 20 "EXP" 0.1 37 1606 "EXP" FALSE ""
0.1 200 "EXP" 0.1 21 1607 "EXP" FALSE ""
2.5 60 "EXP" 0 78 1608 "EXP" FALSE ""
0.5 60 "EXP" 0.1 22 1609 "LIN" FALSE ""
1.3 100 "LIN" 0.2 6 1610 "LIN" FALSE ""
2.5 80 "EXP" 0.1 100 1611 "EXP" FALSE ""
1.5 100 "LIN" 0 47 1612 "LIN" FALSE ""
1.5 60 "LIN" 0.1 28 1613 "LIN" FALSE ""
2.5 80 "EXP" 0 81 1614 "LIN" FALSE ""
0.9 100 "LIN" 0.1 24 1615 "LIN" FALSE ""
1.5 200 "LIN" 0.1 27 1616 "EXP" FALSE ""
0.1 20 "EXP" 0 33 1617 "EXP" FALSE ""
2.5 20 "EXP" 0.2 3 1618 "EXP" FALSE ""
0.1 20 "EXP" 0 79 1619 "EXP" FALSE ""
0.1 40 "LIN" 0.2 49 1620 "LIN" FALSE ""
0.1 40 "EXP" 0.2 85 1621 "EXP" FALSE ""
2.5 200 "EXP" 0.2 30 1622 "EXP" FALSE ""
1.5 80 "EXP" 0.1 1 1623 "EXP" FALSE ""
0.1 200 "EXP" 0.2 89 1624 "EXP" FALSE ""
1.5 80 "EXP" 0.2 86 1625 "LIN" FALSE ""
0.9 80 "LIN" 0.2 51 1626 "LIN" FALSE ""
0.9 60 "LIN" 0 16 1627 "EXP" FALSE ""
1.3 200 "EXP" 0.1 1 1628 "EXP" FALSE ""
1.5 200 "LIN" 0 73 1629 "LIN" FALSE ""
2 200 "LIN" 0.2 52 1630 "LIN" FALSE ""
1.3 100 "EXP" 0 6 1631 "LIN" FALSE ""
1.5 60 "LIN" 0.2 88 1632 "LIN" FALSE ""
0.1 20 "EXP" 0.1 63 1633 "EXP" FALSE ""
1.3 100 "LIN" 0.2 37 1634 "EXP" FALSE ""
2 200 "EXP" 0 8 1635 "LIN" FALSE ""
0.9 20 "EXP" 0.2 65 1636 "LIN" FALSE ""
0.1 200 "EXP" 0 35 1637 "EXP" FALSE ""
2 80 "EXP" 0.1 13 1638 "LIN" FALSE ""
2 80 "LIN" 0.1 44 1639 "LIN" FALSE ""
0.9 20 "EXP" 0.1 36 1640 "LIN" FALSE ""
0.1 20 "LIN" 0 5 1641 "LIN" FALSE ""
0.1 40 "LIN" 0.1 2 1642 "LIN" FALSE ""
0.9 20 "EXP" 0.2 83 1643 "EXP" FALSE ""
0.5 200 "LIN" 0 41 1644 "LIN" FALSE ""
0.9 20 "EXP" 0.2 96 1645 "LIN" FALSE ""
0.5 40 "EXP" 0.1 33 1646 "LIN" FALSE ""
0.9 200 "EXP" 0.2 26 1647 "EXP" FALSE ""
0.1 40 "EXP" 0.1 75 1648 "EXP" FALSE ""
2 20 "EXP" 0.1 51 1649 "LIN" FALSE ""
0.9 20 "LIN" 0.2 46 1650 "LIN" FALSE ""
0.9 60 "EXP" 0.1 81 1651 "EXP" FALSE ""
0.9 80 "LIN" 0 35 1652 "LIN" FALSE ""
0.1 60 "EXP" 0 90 1653 "EXP" FALSE ""
2.5 20 "EXP" 0.1 15 1654 "EXP" FALSE ""
0.5 80 "EXP" 0 61 1655 "LIN" FALSE ""
0.1 100 "LIN" 0 9 1656 "LIN" FALSE ""
2 60 "EXP" 0 89 1657 "EXP" FALSE ""
2.5 20 "EXP" 0.2 69 1658 "LIN" FALSE ""
1.3 40 "LIN" 0 93 1659 "LIN" FALSE ""
1.5 200 "EXP" 0.2 34 1660 "EXP" FALSE ""
2 20 "EXP" 0.1 42 1661 "EXP" FALSE ""
0.1 200 "EXP" 0.1 42 1662 "EXP" FALSE ""
0.5 60 "EXP" 0.2 50 1663 "EXP" FALSE ""
0.9 20 "LIN" 0.2 72 1664 "LIN" FALSE ""
0.5 60 "LIN" 0.2 27 1665 "LIN" FALSE ""
2 40 "EXP" 0 45 1666 "LIN" FALSE ""
0.9 100 "LIN" 0.2 27 1667 "LIN" FALSE ""
1.3 20 "LIN" 0.2 70 1668 "LIN" FALSE ""
1.3 80 "EXP" 0 66 1669 "LIN" FALSE ""
2.5 60 "EXP" 0.2 45 1670 "EXP" FALSE ""
2 20 "EXP" 0.2 58 1671 "LIN" FALSE ""
0.5 60 "LIN" 0.1 73 1672 "EXP" FALSE ""
0.1 200 "EXP" 0.1 58 1673 "EXP" FALSE ""
1.3 100 "EXP" 0.1 44 1674 "EXP" FALSE ""
1.3 100 "EXP" 0.1 54 1675 "LIN" FALSE ""
0.9 200 "LIN" 0.1 8 1676 "EXP" FALSE ""
2 60 "LIN" 0.1 97 1677 "LIN" FALSE ""
1.5 100 "EXP" 0 4 1678 "EXP" FALSE ""
1.3 20 "EXP" 0.1 29 1679 "LIN" FALSE ""
0.9 20 "EXP" 0.2 31 1680 "EXP" FALSE ""
1.3 200 "EXP" 0 77 1681 "LIN" FALSE ""
2 200 "LIN" 0.2 20 1682 "EXP" FALSE ""
0.1 20 "EXP" 0.1 61 1683 "EXP" FALSE ""
0.9 40 "EXP" 0 95 1684 "EXP" FALSE ""
1.5 100 "LIN" 0.2 23 1685 "LIN" FALSE ""
1.3 60 "LIN" 0.2 81 1686 "LIN" FALSE ""
1.3 80 "EXP" 0.2 67 1687 "EXP" FALSE ""
2.5 60 "LIN" 0 17 1688 "EXP" FALSE ""
2.5 60 "LIN" 0.1 2 1689 "EXP" FALSE ""
0.1 60 "LIN" 0.2 80 1690 "LIN" FALSE ""
2.5 80 "LIN" 0.2 75 1691 "LIN" FALSE ""
2.5 40 "EXP" 0 10 1692 "EXP" FALSE ""
2 40 "LIN" 0.1 49 1693 "EXP" FALSE ""
0.9 80 "LIN" 0 40 1694 "LIN" FALSE ""
0.9 200 "EXP" 0.1 63 1695 "EXP" FALSE ""
0.9 100 "LIN" 0.2 69 1696 "LIN" FALSE ""
1.3 100 "EXP" 0 38 1697 "EXP" FALSE ""
2 100 "EXP" 0.1 56 1698 "LIN" FALSE ""
1.3 80 "LIN" 0.1 15 1699 "LIN" FALSE ""
2.5 200 "EXP" 0 58 1700 "EXP" FALSE ""
2 100 "LIN" 0 31 1701 "EXP" FALSE ""
2 100 "LIN" 0.2 65 1702 "EXP" FALSE ""
2 60 "LIN" 0.1 88 1703 "LIN" FALSE ""
0.9 60 "EXP" 0 85 1704 "EXP" FALSE ""
2.5 80 "EXP" 0.1 38 1705 "EXP" FALSE ""
0.1 60 "LIN" 0.2 70 1706 "LIN" FALSE ""
2.5 80 "EXP" 0.2 40 1707 "LIN" FALSE ""
1.3 200 "EXP" 0.2 66 1708 "EXP" FALSE ""
2 60 "LIN" 0.2 12 1709 "LIN" FALSE ""
2 40 "EXP" 0 72 1710 "LIN" FALSE ""
2 40 "LIN" 0.1 3 1711 "LIN" FALSE ""
0.1 40 "LIN" 0.1 33 1712 "LIN" FALSE ""
1.5 100 "LIN" 0.1 76 1713 "LIN" FALSE ""
0.9 100 "EXP" 0 75 1714 "LIN" FALSE ""
0.1 200 "LIN" 0.1 14 1715 "LIN" FALSE ""
2.5 60 "EXP" 0.2 78 1716 "LIN" FALSE ""
1.5 200 "EXP" 0 64 1717 "LIN" FALSE ""
0.5 100 "LIN" 0 79 1718 "LIN" FALSE ""
2.5 200 "LIN" 0 33 1719 "EXP" FALSE ""
0.5 20 "LIN" 0 57 1720 "EXP" FALSE ""
2 200 "EXP" 0 70 1721 "LIN" FALSE ""
2.5 60 "LIN" 0 95 1722 "LIN" FALSE ""
0.1 80 "EXP" 0 30 1723 "EXP" FALSE ""
0.1 80 "LIN" 0.1 66 1724 "LIN" FALSE ""
0.5 20 "EXP" 0 25 1725 "EXP" FALSE ""
2 200 "EXP" 0 19 1726 "LIN" FALSE ""
0.1 60 "EXP" 0.2 66 1727 "EXP" FALSE ""
2 20 "LIN" 0.2 4 1728 "EXP" FALSE ""
1.3 100 "LIN" 0.2 56 1729 "LIN" FALSE ""
1.5 40 "LIN" 0 7 1730 "LIN" FALSE ""
1.5 80 "EXP" 0.1 34 1731 "EXP" FALSE ""
2 200 "LIN" 0.1 31 1732 "EXP" FALSE ""
0.9 80 "LIN" 0.1 34 1733 "LIN" FALSE ""
1.5 100 "EXP" 0.2 91 1734 "EXP" FALSE ""
0.9 60 "EXP" 0.2 5 1735 "LIN" FALSE ""
2.5 20 "LIN" 0.1 99 1736 "LIN" FALSE ""
2 20 "EXP" 0 34 1737 "EXP" FALSE ""
1.3 80 "EXP" 0.2 36 1738 "EXP" FALSE ""
2.5 80 "EXP" 0.1 90 1739 "EXP" FALSE ""
1.3 40 "EXP" 0 62 1740 "EXP" FALSE ""
0.1 100 "EXP" 0 13 1741 "EXP" FALSE ""
0.5 80 "EXP" 0.1 87 1742 "EXP" FALSE ""
0.5 200 "EXP" 0.1 60 1743 "EXP" FALSE ""
2 80 "EXP" 0 28 1744 "EXP" FALSE ""
0.9 80 "EXP" 0.2 43 1745 "EXP" FALSE ""
1.3 80 "EXP" 0.2 84 1746 "LIN" FALSE ""
0.5 40 "EXP" 0 53 1747 "LIN" FALSE ""
1.3 60 "LIN" 0.1 23 1748 "LIN" FALSE ""
2.5 200 "LIN" 0.1 80 1749 "EXP" FALSE ""
0.1 200 "LIN" 0 10 1750 "LIN" FALSE ""
1.5 200 "EXP" 0.2 27 1751 "EXP" FALSE ""
2 80 "EXP" 0.2 16 1752 "LIN" FALSE ""
2.5 40 "EXP" 0.1 34 1753 "EXP" FALSE ""
1.5 100 "LIN" 0.1 91 1754 "LIN" FALSE ""
2.5 40 "EXP" 0.2 61 1755 "EXP" FALSE ""
2 80 "EXP" 0.2 2 1756 "LIN" FALSE ""
0.9 80 "LIN" 0.1 2 1757 "LIN" FALSE ""
1.3 20 "LIN" 0.1 70 1758 "LIN" FALSE ""
1.3 200 "LIN" 0 72 1759 "LIN" FALSE ""
0.9 80 "LIN" 0 22 1760 "LIN" FALSE ""
2 100 "LIN" 0.2 14 1761 "EXP" FALSE ""
0.1 20 "LIN" 0.2 89 1762 "EXP" FALSE ""
2 20 "EXP" 0.1 82 1763 "LIN" FALSE ""
0.5 60 "EXP" 0.1 95 1764 "EXP" FALSE ""
2.5 80 "LIN" 0.2 3 1765 "EXP" FALSE ""
1.3 20 "LIN" 0 48 1766 "LIN" FALSE ""
0.1 60 "LIN" 0 81 1767 "LIN" FALSE ""
0.5 80 "EXP" 0.2 61 1768 "EXP" FALSE ""
2 60 "EXP" 0.1 95 1769 "LIN" FALSE ""
1.3 60 "EXP" 0 97 1770 "EXP" FALSE ""
1.3 20 "EXP" 0 89 1771 "EXP" FALSE ""
0.9 60 "LIN" 0 97 1772 "LIN" FALSE ""
1.3 200 "LIN" 0.2 40 1773 "LIN" FALSE ""
